sentence	label
lee marvelously compelling present brown catalyst struggle black manhood restrictive chaotic america ... sketchy nevertheless gripping portrait jim brown , celebrated wonder spotlight	1
brilliantly played , deeply unsettling experience	1
're slap-happy mood	1
hungry quality nostalgic , twisty yarn keep guessing	1
see theater	1
grant , n't lost bit dry humor first made audiences sides atlantic love	1
's quinn ( ) leather clad grunge-pirate hairdo like gandalf wind-tunnel simply astounding cor-blimey-luv-a-duck cockney accent . '	1
'll cheer .	1
entrapment maze modern life	1
convincing one ,	1
notwithstanding problem movie 's final half hour , 'm going recommend secretary , based wonderful acting clinic put spader gyllenhaal ,	1
appealing movies ever made otherwise appalling , downright creepy , subject -- teenage boy love stepmother	1
alternative lifestyle	1
gives hollywood sequels	1
forming chain relationships come full circle end positive ( tragic ) note	1
pick new admirers	1
satisfyingly odd intriguing tale century half ago	1
surprisingly charming	1
truest sense	1
present unflinching look	1
audience members leave feeling shaken nesbitt 's cooper looks bullets stop flying	1
enjoy transparency	1
sensitive handling delicate subject matter	1
made enormous amount affection	1
engross even antsy youngsters	1
's making dog day afternoon cause	1
caring animals	1
bold colors	1
schütte 's dramatic snapshot	1
light candles , bring cake n't fret calories 's precious little substance birthday girl -- 's simply , surprisingly , nice , light treat	1
powerful revelatory	1
visually dazzling	1
even naipaul original remains real masterpiece , movie possesses languorous charm .	1
playing role almost bergmanesque intensity	1
worthwhile moviegoing experience	1
consistently amusing	1
technical proficiency	1
's real visual charge filmmaking , strong erotic spark crucial lip-reading sequence .	1
gadgets	1
easily considered career-best performances	1
davis ' highly personal brand romantic comedy tart , smart breath fresh air	1
gutsy	1
good stuff	1
frighteningly fascinating contradiction	1
cheery	1
searing performances	1
dearly	1
kind entertainment parents love kids	1
movie stuck around long	1
-- heartwarming , nonjudgmental kind way --	1
provide enjoyable 100 minutes movie theater	1
lifetime	1
kids	1
perfect festival film	1
whimsicality , narrative discipline serious improvisation	1
touch	1
morgen nanette burstein	1
graze funny bone	1
sensuality	1
articulate , grown-up voice african-american cinema	1
arthur schnitzler 's reigen	1
, playful spirit game cast	1
looked beautiful , desirable , even delectable , trouble every day	1
elegance maturity	1
elements place great film noir	1
construct story	1
adequately fills eyes	1
standout	1
quirky fearless	1
, carved comfortable niche world	1
film never forget	1
vibrant	1
also humor heart talented young actors	1
intelligent observations	1
name woody allen guarantee something fresh , sometimes funny , usually genuinely worthwhile	1
funny	1
pair fascinating performances	1
tug heart ways utterly transcend gender	1
sentimental script	1
inherently funny	1
honestly	1
demonstrates breadth vision attention detail propels upper echelons directing world .	1
grant certainly amusing ,	1
looking like something wholly original	1
full funny situations honest observations	1
best next generation episodes	1
power shanghai ghetto , documentary dana janklowicz-mann amir mann , rests voices men women , 70s , lived 1940s .	1
brutally honest individual like prophet jack	1
wallop you-are-there immediacy	1
's funniest american comedy since graffiti bridge	1
rock solid family fun gates ,	1
takashi miike keeps pushing envelope :	1
ability take essentially contained family conflict put much larger historical context	1
u.s .	1
please eastwood 's loyal fans	1
punk rock music used	1
work 2002 's first great film	1
means birthday girl kind quirkily appealing minor movie might make	1
genuinely enthusiastic performances	1
funny ,	1
argentinean ` dramedy '	1
best film	1
recalls classics early italian neorealism	1
colorful , energetic sweetly whimsical ... rare sequel 's better predecessor	1
seen city	1
watch two together	1
visceral spiritual	1
makes man watchable tribute craft , legend	1
're part targeted audience , 'll cheer .	1
pretty good team	1
run otherwise comic narrative .	1
much better mother-daughter tale	1
really cool bit	1
's ` divine secrets ya-ya sisterhood	1
big-hearted	1
film infectious enthusiasm 're touched film 's conviction life centered place , time sport	1
film never feels draggy	1
salvos hitting discernible target .	1
come love	1
superb	1
modest , straight-ahead standards , undisputed scores direct hit .	1
, inventive	1
spirit denied	1
much laughed throughout movie , mount cogent defense film entertainment , even performance art , although movie leave marveling guys ' superhuman capacity withstand pain .	1
without neglecting character development even one minute	1
knows inflate mundane scarifying ,	1
plot	1
core actually means face fears , girl world boys , boy truly love girl , ride big metaphorical wave life -- wherever takes	1
unlike surf movies , blue crush thrillingly uses modern technology take viewer inside wave .	1
enthralling documentary	1
lends ending extraordinary poignancy , story	1
end walking satisfied also somewhat touched	1
engrossing portrait man whose engaging manner flamboyant style made truly larger-than-life character	1
brilliant college student	1
appetizing side dish asparagus .	1
distinctive sensibility , working develop film language conspicuous success	1
even murphy 's expert comic timing	1
great kids	1
, big-hearted frequently	1
part makes sure salton sea works way good noir , keeping tight nasty	1
searing lead performance	1
hours material discuss	1
old adage women unknowable gets exhilarating new interpretation morvern callar .	1
luminous interviews	1
leaves little doubt kidman become one best actors	1
`` spider-man better summer blockbuster endure last summer , hopefully , sets tone summer good stuff .	1
delightful comedy	1
worthwhile effort	1
extraordinary access	1
intimate sensual funny psychologically self-revealing	1
highly engaging .	1
wisdom emotion	1
fascinating , unnerving examination	1
watching film , one left inescapable conclusion hitchens ' obsession kissinger , bottom , sophisticated flower child 's desire purge world tooth claw human power .	1
arrive early stay late , filling nearly every minute ... lighthearted glow , impudent snickers , glorious dose humankind 's liberating ability triumph scrooge two	1
affection characters	1
mixes much humor pathos	1
nice twists	1
moving story	1
better predecessor	1
funny , end , touching	1
funny , puzzling movie	1
, enjoyed much !	1
solid base	1
strangely sinister happy ending	1
merit	1
, really solid performances ving rhames wesley snipes .	1
elements plot powerfully evocative mood combining heated sexuality haunting sense malaise	1
astonish entertain	1
play well european markets , mr. besson brand name , asia , ms. shu institution	1
film proposes epic tragedy plight callow rich boy forced choose beautiful , self-satisfied 22-year-old girlfriend equally beautiful , self-satisfied 18-year-old mistress	1
exploring idea human beings long n't , gets us trouble	1
worth cheering breakthrough	1
fights good fight vietnam	1
engaging audience travails creating screenplay	1
rustic , realistic , altogether creepy	1
hughes comedy	1
genuine love story , full traditional layers awakening ripening separation recovery .	1
daring beautifully made	1
, may surprised variety tones spielberg 's work .	1
efficiency affection period	1
confection 's pure entertainment	1
bearing unmistakable stamp authority	1
impressive	1
cinema around capture chaos france 1790 's , one imagines result would look like something like .	1
... visually ravishing , penetrating , impenetrable .	1
fascination ,	1
amazing slapstick	1
told on-camera interviews several survivors , whose riveting memories rendered clarity 's happened yesterday	1
found cult favorite enjoy lifetime .	1
inspiration original	1
oscar category called best bad film thought going really awful n't	1
fine idea	1
payne created beautiful canvas , nicholson proves 's best brush business .	1
good chance big	1
wise enough recognize things world complex -- , turns , fragile -- happiness	1
's masterpeice .	1
, much better .	1
whole , 're gon na like movie .	1
picture provides satisfyingly unsettling ride dark places national psyche .	1
buy accomplished actress , big , juicy role	1
wondrously gifted artists	1
relies less forced air petter næss ' delicate , clever direction ... wonderful , imaginative script axel hellstenius .	1
thanks presence ` king	1
surreal ache mortal awareness	1
unexplored story opportunities `` punch-drunk love `` may worked maker 's minimalist intent interesting exercise talented writer/director anderson .	1
movies ' end 'll swear wet places feel sand creeping others	1
economical	1
powerful rather cloying	1
perfect balance	1
thriller `` new best friend ``	1
spider invasion comic chiller	1
inspiration	1
witty dialogue inventive moments	1
creative animation work	1
slice comedic bliss	1
fluid mesmerizing sequence	1
namesake proud	1
renowned indian film culture	1
good job establishing time place , telling fascinating character 's story .	1
, impossible awed power grace one greatest natural sportsmen modern times .	1
better	1
interesting story	1
marvel production design .	1
diverse	1
deep intelligence	1
funny accents	1
fun , popcorn movies	1
campbell scott finds ideal outlet flick-knife diction role roger swanson .	1
uniqueness	1
interesting thoroughly	1
( shyamalan ) turns goose-pimple genre empty head fills spirit , purpose emotionally bruised characters add body count .	1
perfect wildean actor	1
wo n't disappointed	1
friendship ,	1
put human face travail thousands vietnamese	1
introduction man 's theories influence , derrida useless ; portrait artist endlessly inquisitive old man , however , 's invaluable .	1
virtuoso throat-singing	1
recognize	1
gives human nature unique feel	1
every painful nuance , unexpected flashes dark comedy	1
ferrara 's best film	1
animation perfect medium children , way allows mind enter accept another world	1
work artist , one whose view america , history awkwardness human life generous deep	1
establishes ominous mood tension	1
warmth , wit interesting characters compassionately portrayed	1
loved ones	1
gorgeousness .	1
talented	1
definitely director watch .	1
surprising highs , sorrowful lows hidden impulsive niches ... gorgeous , passionate , times uncommonly moving	1
make charmer .	1
year 's greatest adventure	1
beauty land people	1
entirely irony-free	1
twentysomething hotsies make movies lives , hard-driving narcissism given , world 'd live argento 's hollywood counterparts ... much imagination nerve	1
stylish film able visualize schizophrenia still confident enough step back look sick character sane eye	1
films captured chaos urban conflagration fury , audience members leave feeling shaken nesbitt 's cooper looks bullets stop flying	1
laugh ( maybe twice )	1
one-of-a-kind work	1
perfectly entertaining summer diversion	1
many aspire none equal	1
simpler , leaner	1
poignant comedy offers food thought .	1
consistent messages espoused company 's previous video work	1
complex quirky , entirely believable	1
... man uses damage war -- far often warfare -- create kind art shots fill gallery shows	1
impart message without bludgeoning audience head	1
closed	1
energetic , violent movie momentum never lets	1
struggling give better lot life ones	1
allows cast benefit able give full performances ... demonstrating vividly beauty power opera reside primarily music	1
... portrays young brendan usual intelligence subtlety , mention convincing brogue .	1
intricately constructed	1
fantastically vital movie	1
sensitive	1
survival wrapped heart-pounding suspense stylish psychological thriller	1
entertaining , ultimately ,	1
, barbershop tuned community .	1
wholesome subversive time	1
appeal beyond sandra bullock vehicle standard romantic comedy	1
combustible mixture	1
pleasing verisimilitude	1
affable timeless , like mike raises worthwhile themes delivering wholesome fantasy kids .	1
works beautifully	1
touching , sophisticated film almost seems like documentary way captures italian immigrant family brink major changes .	1
masterful british actor ian holm	1
superficiality	1
intriguing	1
nothing detract affection moral favorite : friends friends thick thin	1
actress works well ( leads ) companionable couple .	1
'll still glued screen	1
captures longing , anguish ache , confusing sexual messages wish part elusive adult world .	1
likely find compelling	1
awarded mythic status contemporary culture	1
great scares	1
giddy provocative sexual	1
good ideas	1
delivers roughly equal amounts beautiful movement inside information .	1
tasty	1
spectacle small-town competition	1
terrific role	1
viewed pure composition form --	1
performances amiable committed , comedy often hits bullseye .	1
one daring , complicated , performances	1
, festival cannes offers rare insight structure relationships .	1
vivid characters	1
watch two together	1
finely tuned mood	1
minor film major pleasures portuguese master manoel de oliviera ...	1
want story go	1
part fun	1
sterling	1
tells deeper story	1
backbone	1
hook	1
suck audience	1
strangely moved even corniest hackneyed contrivances	1
even haunting mr. spielberg 's 1993 classic	1
solid , spooky entertainment worthy price ticket	1
courageous scottish lady	1
edgy thriller	1
film breaks heart	1
film pack serious suspense .	1
'll find remembering refreshing visit sunshine state	1
proves streamlined	1
remarkable serenity discipline	1
nearly impossible	1
's outrageously creative action transporter ... ( b ) ut time frank parachutes onto moving truck	1
inspired	1
heart film touching reflection aging , suffering prospect death .	1
beyond end zone	1
figures prominently movie	1
'' exceeds expectations .	1
inventiveness	1
open mr. reggio 's theory imagery movie 's set	1
sit -- despite first-rate performances	1
action dazzling	1
director hoffman , great help kevin kline , makes us care latest reincarnation world 's greatest teacher	1
visually ravishing	1
thought-provoking stylish , also somewhat hermetic .	1
prefer new version	1
viewed treasured extraordinary intelligence originality well	1
wall	1
strange beautiful film .	1
funny fanatics	1
fantastic movie	1
make love joy behold .	1
bodies	1
catch pitch poetics , savor pleasure sounds images , ponder historical , philosophical , ethical issues intersect .	1
showcases group dedicated artists	1
quaking essence passion , grief fear	1
pitted shimmering cinematography lends setting ethereal beauty asian landscape painting	1
, good reasons	1
pleasures well-made pizza	1
've never bought telemarketers , bought movie .	1
smaller numbered kidlets enjoy .	1
narrative filmmaking visually masterful work quiet power	1
tears welled eyes times	1
potentially good comic premise	1
fascinating	1
sharp , amusing study cult	1
entertaining , somewhat standardized , action	1
allegedly inspiring easily marketable flick	1
agreed	1
keep edge seat shape-shifting perils , political intrigue brushes calamity	1
including son wife , wife father , two brothers , incredible subtlety acumen	1
actually bothered construct real story time .	1
delightfully	1
laughs	1
vereté whip-smart sense narrative bluffs .	1
becomes soulful , incisive meditation	1
highest performances	1
zips along b-movie verve adding rich details go-for-broke acting heralds something special .	1
ca n't wait see director next .	1
much first-rate talent	1
welcome perspective	1
thanks confident filmmaking pair fascinating performances	1
visuals , even erotically frank ones ,	1
meeting , even exceeding expectations , 's best sequel since empire strikes back ... majestic achievement , epic astonishing grandeur surprising emotional depth .	1
upbeat ending	1
pokemon 4ever	1
laughs -- sometimes chuckle	1
none meaningful memorable , frosting n't , either , would n't turn big bowl , would ?	1
, moving , adventurous directorial debut	1
skillfully assembled ,	1
samuel l. jackson one best actors .	1
treasure planet rivals top japanese animations recent vintage .	1
grabs	1
sustain interest end	1
come warning `` serious film buffs ! ``	1
ambitious goals	1
's enough sustain laughs	1
solid cast , assured direction complete lack modern day irony	1
hero worship	1
feel compelled watch film twice pick book subject	1
unexpected flashes dark comedy	1
touching reflection aging , suffering prospect death .	1
high-buffed gloss high-octane jolts	1
inspiration	1
lifelong concern	1
delightfully	1
brilliant brutal	1
's individual moments mood , aimlessness 's actually sort amazing .	1
month	1
wonderfully loopy tale love , longing , voting	1
satisfying well-made romantic comedy 's charming well acted	1
film settles becomes compulsively watchable guilty-pleasure , daytime-drama sort fashion .	1
may somewhat backhanded compliment say film makes viewer feel like movie 's various victimized audience members , also happens movie 's admirable quality	1
love opening scenes wintry new york city 1899 .	1
unusual homes	1
, beautifully realized	1
sophisticated unsentimental treatment big screen	1
pretty good little movie	1
places good-time shenanigans welcome perspective	1
creative animation work may look fully ` rendered ' pixar 's industry standard , uses lighting effects innovative backgrounds equally impressive degree .	1
willingness wander dark areas parent-child relationships without flinching	1
bertrand tavernier 's oft-brilliant safe conduct ( `` laissez-passer `` ) wears heart sleeve	1
best hollywood 's comic-book	1
, brilliant macabre	1
bitter sweet	1
canny crowd pleaser , last kiss ... provides enough sentimental catharsis satisfying evening multiplex	1
film 's saving graces	1
riveting , brisk delight .	1
warm fuzzy	1
surefire , beloved genres	1
making relatively effortless read follow action time	1
real vitality even art	1
logical , unforced continuation	1
give goosebumps uncanny tale love , communal discord , justice	1
lot smarter unnerving sequels	1
among wiseman 's warmest .	1
's like rocky bullwinkle speed	1
`` gangs `` never lethargic	1
bravura performance	1
whet one 's appetite bollywood films	1
beautiful scene	1
updated dickensian sensibility	1
quality keeps dickens evergreen : exuberant openness expresses basic emotions	1
fairy tale comes renowned indian film culture allows americans finally revel splendor	1
, visuals enveloping sounds blue crush make surprisingly decent flick worth summertime look-see .	1
however , 's pleasant enough ecological , pro-wildlife sentiments certainly welcome .	1
technically sumptuous also almost wildly alive	1
best contest received	1
seriously intended movie easily forgotten .	1
chance affords watch jackson , also served executive producer , take smooth , shrewd , powerful act abroad .	1
seen hip , winking social commentary	1
rare family movie	1
machismo	1
beautiful work	1
sane breathtakingly creative film	1
wonder	1
encourage young old alike go see unique entertaining twist classic whale 's tale --	1
's clarity purpose even-handedness	1
consummate actor incapable boring	1
assurance worthy international acclaim	1
delicious pulpiness lurid fiction	1
pieces fall together without much surprise , little moments give boost	1
traveled places world devastated war , famine poverty documented cruelty suffering found devastating , eloquent clarity	1
solid emotional impact .	1
holm sly , intricate magic ,	1
love story murder mystery expands meditation deep deceptions innocence	1
find millions eager fans .	1
presence become major-league leading lady , ( )	1
major alterations	1
... series tales told intricate preciseness best short story writing .	1
perhaps 's cliche call film ` refreshing , '	1
story	1
astonishing ... ( frames ) profound ethical philosophical questions form dazzling pop entertainment	1
exudes urbane sweetness	1
sensitive , cultivated treatment greene 's work well remarkably faithful one .	1
take back time	1
like logical , unforced continuation careers pair spy kids	1
awed power grace one greatest natural sportsmen modern times	1
humorous observations general absurdity modern life	1
delightfully unpredictable , hilarious	1
worldly-wise funny script	1
polished vastly entertaining	1
satisfyingly unsettling ride	1
past year , means birthday girl kind quirkily appealing minor movie might make	1
oddly winning portrayal one life 's ultimate losers	1
's sharply comic surprisingly touching , hold gong	1
best espionage picture	1
startling , surrealistic moments	1
one reputedly `` unfilmable `` novels bucked odds emerge exquisite motion picture right .	1
impeccable comic timing	1
takes stand favor tradition warmth	1
excellent storytelling , economical	1
generous deep	1
's experience understanding unique culture presented universal appeal .	1
compassion , good-natured humor level insight made ( eyre 's ) first film something sleeper success	1
year 's ( unintentionally ) funniest moments	1
superbly	1
french coming-of-age import	1
capable anteing movie star charisma	1
cute alien creature mimics everyone everything around	1
esteemed	1
substantial fresh	1
watchable bravura performance	1
labute 's careful handling makes material seem genuine rather pandering .	1
, solid acting neat premise	1
infectious	1
cooks conduct low , smoky inviting sizzle .	1
must report children varying ages audience never coughed , fidgeted romped aisles bathroom breaks .	1
poignancy hooks us completely	1
slickly staged	1
relies subtle ironies visual devices	1
pitted shimmering cinematography lends setting ethereal beauty asian landscape painting	1
's fun ,	1
men machines behind curtains planet	1
makes journey feel like party	1
spoof comedy carries share laughs -- sometimes chuckle , sometimes guffaw , great pleasure , occasional belly laugh .	1
, well , love time money	1
story 's scope pageantry	1
uses damage war -- far often warfare -- create kind art shots fill gallery shows	1
quaint , romanticized rendering	1
glued screen	1
warmth	1
oliver stone 's conspiracy thriller jfk	1
clever , amusing unpredictable	1
dressed little parable fairly irresistible package full privileged moments memorable performances	1
, intelligent eyes	1
scruffy , dopey old hanna-barbera charm	1
france 's inventive directors	1
ideal outlet	1
's adventure story history lesson one .	1
created masterful work art	1
best straight-up , old-school horror film last 15 years .	1
, still see !	1
proves servicable world war ii drama ca n't totally hide contrivances , least calls attention problem hollywood long ignored .	1
display greatness	1
irrational , unexplainable life seems real attempt filter complexity .	1
gentle comic treatment	1
-- nice , harmless date film ...	1
grounded undeniable social realism	1
film well worthwhile .	1
patience , respect affection	1
give credit : message movie	1
hard-pressed find movie bigger , fatter heart barbershop	1
see esther blossom actress ,	1
delivers big time	1
undeniably worthy devastating experience	1
thriller edge	1
delivers monologue manages incorporate horror absurdity situation well-balanced fashion	1
conquers	1
show us 's compelling	1
, tale unfolds like lazy summer afternoon concludes crisp clarity fall dawn .	1
emerge unimpeachable clarity	1
footage , new thriller proves director m. night shyamalan weave eerie spell mel gibson gasp , shudder even tremble without losing machismo .	1
film , whose meaning impact sadly heightened current world events	1
rousing , g-rated family film	1
absurdist wit	1
hoffman 's performance authentic core .	1
bill morrison 's decasia	1
sure win viewers ' hearts	1
delicate forcefulness	1
man elysian fields doomed smallness	1
likely make weep	1
's still guilty pleasure watch .	1
like edward norton american history x , ryan gosling ( murder numbers ) delivers magnetic performance .	1
nation	1
funny pithy , illuminating era theatrical comedy , past ,	1
david caesar stepped mainstream filmmaking assurance worthy international acclaim every cinematic tool well control -- driven natural sense works screen .	1
great performances , stylish cinematography	1
enjoy much jonah simply , gratefully , laugh-out-loud lunacy pronounced monty pythonesque flavor .	1
garden music video	1
nice piece work	1
knows everything answers questions , visually smart , cleverly written , nicely realized	1
smart movie knows classical music , knows freud knows sade	1
movie life-affirming message	1
experience	1
every , movie come along turns annoying specimen humanity usually dread encountering - fanboy	1
leave smile face grumble stomach .	1
welcome lack pretension film , simply sets entertain ends delivering good measure	1
one exciting action films	1
playful highly studied dependent success patient viewer .	1
better script	1
, go see delightful comedy .	1
grace	1
bright shining star	1
romantic serenely	1
lyrical metaphor cultural personal self-discovery picaresque view little-remembered world .	1
far disappointing ,	1
cliffhanger	1
photographed staged mendes series riveting set pieces likes mainstream audiences rarely seen .	1
really enormously good fun .	1
casting , often resurrecting performers rarely work movies ... drawing flavorful performances bland actors	1
appeal anyone willing succumb	1
universal themes , earnest performances	1
's nothing wrong	1
convincing portrayal	1
, offers much absorb even think final frame .	1
quiet , confident craftsmanship tells sweet , charming tale intergalactic friendship	1
engrossing portrait man whose engaging manner flamboyant style made truly larger-than-life character .	1
lot credit film 's winning tone must go grant , n't lost bit dry humor first made audiences sides atlantic love .	1
sports extravaganza	1
always appreciated smartly written motion picture ,	1
must labeled ` hip ' , ` innovative ' ` realistic '	1
audience giddy	1
implies wake intractable , irreversible flow history	1
piercing	1
true-to-life characters ,	1
seem match power surroundings .	1
begins seven rip-off , switch mix shining , thing , naked teenagers horror flick 1980s	1
kwan master shadow , quietude , room noise ,	1
handed movie gods	1
, drumming routines , among film 's saving graces .	1
avoids obvious humor lightness	1
get excited dvd	1
artifice purpose	1
surprises delights	1
immensely enjoyable	1
pathos-filled ultimately life-affirming finale	1
easier digest	1
idea , thrill ride .	1
television monitor	1
enters realm non-porn films venture , comes across darkly funny , energetic , surprisingly gentle .	1
fresh , sometimes funny , usually genuinely worthwhile	1
good human	1
surprising thing film	1
great american adventure	1
imaginative	1
daring , complicated , performances	1
prove diverting enough	1
places world devastated war , famine poverty documented cruelty suffering found devastating , eloquent clarity	1
novel charm	1
beautiful , desirable	1
wonderful fencing scenes	1
absolute joy	1
heart important humor	1
creative energy wit entertain ages	1
poem art , music metaphor	1
laughed hard years	1
goofily endearing well-lensed gorefest	1
know wants grows	1
gives new texture , new relevance , new reality	1
pianist , good human	1
could daytime soap opera actually compelling look young woman 's tragic odyssey .	1
's better go knowing full well 's going happen , willing let earnestness execution skill cast take familiar road twists .	1
driven fantastic dual performance ian holm	1
well-put-together	1
rich period minutiae	1
grownups appreciate whimsical humor	1
good round , really sets film apart debrauwer 's refusal push easy emotional buttons	1
sweeping , dramatic	1
edits	1
smart well-crafted	1
laughs smile	1
movie better might think .	1
british cast	1
intimate feeling	1
recommended --	1
tormented heritage , using storytelling ability honor many faceless victims	1
mood ominous , pervasive , unknown threat lurks proceedings adds almost constant mindset suspense	1
humble , teach ultimately	1
first-class , natural acting	1
memory regret	1
best indie year , far .	1
byplay bickering spy-savvy siblings , carmen ( vega ) juni ( sabara ) cortez , anchor film real amusing give-and-take .	1
like new yorker -- , really , human -- weeks 9/11	1
enjoyable family fare	1
mythic level	1
strong supporting players	1
well-behaved film	1
handsome well-made entertainment	1
best little `` horror `` movie	1
found cult favorite	1
well-written sexy beast , gloriously flippant lock , stock two smoking barrels , stylish moody	1
familiar , funny	1
imaginatively mixed	1
century half ago	1
knowing look female friendship , spiked raw urban humor .	1
always appreciated smartly written motion picture ,	1
huge heart	1
kids-cute sentimentality	1
raunchy frequently hilarious	1
wonderfully warm human drama remains vividly memory long	1
improvise scream	1
big bad love	1
makes shanghai ghetto move beyond good , dry , reliable textbook allows rank worthy predecessors	1
delightful mix sulky teen drama overcoming-obstacles sports-movie triumph	1
rich period minutiae	1
clever satisfying picture	1
trick watching godard catch pitch poetics , savor pleasure sounds images , ponder historical , philosophical , ethical issues intersect .	1
trailer riot .	1
, layered , well-developed characters surprises .	1
entertaining thriller	1
n't stand cheer flick ; 's sit ponder affair	1
common sense	1
bodacious	1
lead actress gaï , impossibly long limbs sweetly conspiratorial smile ,	1
realistically terrifying movie puts another notch belt long list renegade-cop tales .	1
heartbreaking heartwarming ...	1
joe dante 's similarly styled gremlins	1
series	1
written directed brutal honesty respect audience .	1
protect community	1
elegant	1
meaningful cinema	1
strongest film	1
different others genre rely dumb gags , anatomical humor , character cliches ; primarily relies character tell story	1
often funny collegiate gross-out comedy	1
revitalize always remarkable clung-to traditions	1
efficient	1
certainly go distance ,	1
teeth-clenching gusto	1
delightfully quirky movie made curling	1
helpful	1
succeeds sincerity .	1
kind colorful , dramatized pbs program , frida gets job done .	1
exceptional performances	1
value denied .	1
amusing good	1
major pleasures portuguese master manoel de oliviera	1
make delightful comedy centering food	1
imbue theme added depth resonance	1
compelling investigation	1
french truly capture terrifying angst modern working man without turning film cheap thriller , dumb comedy sappy melodrama	1
earmarks french cinema best	1
honestly never knew hell coming next	1
bite tongue keep laughing ridiculous dialog oh-so convenient plot twists	1
masterpiece	1
friend	1
rated eee excitement .	1
made full monty smashing success	1
take film face value enjoy slightly humorous tender story	1
bergman approaches swedish fatalism using gary larson 's far side humor	1
honestly	1
intriguing downright intoxicating	1
slick sprightly cgi feature	1
hilarious writer-director	1
mix gritty realism , crisp storytelling radiant compassion effortlessly draws	1
throughout film gripping compelling	1
ability mesmerize , astonish entertain	1
, ultimate movie experience	1
cerebral	1
stay positive	1
believable mother/daughter pair	1
1993 classic	1
pretty funny movie	1
dinner guest	1
students deals first love sweetly also seriously .	1
told humor poignancy	1
unexpectedly sweet story	1
brings fore gifted no-nonsense human beings still-inestimable contribution made shared history	1
expands meditation deep deceptions innocence	1
washington certainly new career ahead	1
ignite sparks	1
playful haunting , in-depth portrait iconoclastic artist fundamentally unknowable even closest friends .	1
intimate	1
without compromising complexity .	1
love , family	1
full experience , love story murder mystery expands meditation deep deceptions innocence .	1
endearing , masterful	1
well-meaning movie , stand future years eloquent memorial world trade center tragedy .	1
're looking intelligent movie release pent anger	1
graceful , moving tribute	1
enticing	1
mordantly funny intimately knowing ...	1
spinning web dazzling entertainment	1
visionary tale full nuance character dimension	1
instead , sees chance revitalize always remarkable clung-to traditions .	1
wonderland adventure , stalker thriller , condensed season tv 's big brother	1
songs translate well film	1
joy characters take creed	1
wild comedy could spring demented mind writer john malkovich	1
romantic comedy	1
madonna gives best performance since abel ferrara beaten pulp dangerous game .	1
rapt attention	1
grew scooby -- 'll love movie .	1
give taste burning man ethos , appealing blend counter-cultural idealism hedonistic creativity .	1
interesting technical exercise	1
visual treat audiences .	1
body take places n't , also places .	1
subtlest complexly evil uncle ralph	1
three quite well ,	1
funnier version old police academy flicks .	1
sweet modest	1
anybody enjoys quirky , fun , popcorn movies touch silliness little bloodshed .	1
strikes potent chemistry molina	1
's rare find film adjective ` gentle ' applies	1
energetic always surprising performance	1
yong kang	1
looks good	1
hatred	1
impressions life loss time art us	1
soulful gravity crudup 's anchoring performance	1
another trumpet blast may new mexican cinema a-bornin ' . '	1
well-deserved reputation	1
deeper engaging	1
insightfully	1
arresting	1
delightfully unpredictable , hilarious comedy wonderful performances tug heart ways utterly transcend gender labels .	1
worthy predecessors	1
idol	1
life wladyslaw szpilman , pianist , good human	1
call prevention rather place blame , making one best war movies ever made	1
, danny frighteningly fascinating contradiction .	1
trashy fun	1
unique , well-crafted psychological study grief	1
angelina jolie 's surprising flair self-deprecating comedy	1
warmth go around , music laughter love family	1
tasty performance	1
kind goofy grandeur	1
worshipful	1
gripping documentary	1
young woman great charm , generosity diplomacy	1
tricky satisfying david mamet 's airless cinematic shell games .	1
love story sanguine title	1
talk darned assured , absolutely idea main characters film well way -- yet 's hard stop watching .	1
pretty much delivers promise .	1
parts seem like lifted terry gilliam 's subconscious , pressed kafka 's meat grinder buñuel 's casings	1
feels acting heart soul cinema	1
boasting many genuine cackles	1
religion dares question ancient faith ,	1
huge cut rest	1
shows us slice life 's different yet instantly recognizable .	1
independent	1
brilliant college student --	1
humor many teenage comedies	1
first-rate , especially sorvino	1
relate	1
entertaining moments	1
far impact	1
90-minute postmodern voyage diverting thought-provoking 'd expected .	1
watch , giggle get adrenaline boost without feeling like 've completely lowered entertainment standards	1
hard dismiss -- moody , thoughtful	1
hanukkah	1
peculiarly moral amorality ( woo 's ) best work	1
remarkable epic scope , startling intimacy achieves despite breadth	1
eye preserving sense mystery	1
kitschy goodwill	1
modern art	1
wise elegiac ...	1
creative act	1
spirited film must-see	1
superior cast	1
remarkably original work	1
's appealingly manic energetic	1
uncluttered , resonant gem relays universal points without lectures confrontations . '	1
merit , hands brutally honest individual like prophet jack , might made point two regarding life	1
, wendigo , larry fessenden 's spooky new thriller , refreshingly smart newfangled variation several themes derived far less sophisticated knowing horror films .	1
subtle visceral , film never succumbs trap maudlin tearful , offering instead unflinching gaze measure faith future .	1
solid cast	1
worth seeking .	1
technically	1
music makes nice album ,	1
, doubt krawczyk deserves huge amount credit film 's thoroughly winning tone .	1
lika da accents good , thoroughly enjoyed love story	1
sheridan wonderful account work ,	1
stylized sequences	1
swept away sheer beauty images	1
enjoyable expected	1
beautiful , timeless universal tale heated passions --	1
's square , sentimental drama satisfies , comfort food often	1
manages , terrific flair	1
true-to-life characters , sensitive acting , unadorned view rural life subtle direction first-timer hilary birmingham	1
marvelous series	1
provide insight	1
's hard resist	1
found ability spoof black white stereotypes equally	1
