Unnamed: 0	sentence	label	university
1105	 Information and Search Information and Search Cornell Stuff Bruce Donald Cornell CS home page Engineering Library page Cornell Legal Information Institute Cornell Directories Cornell Gopher Cornell Gopher SEARCH Movies Project public server page CMU server DIMUND Document Image Understanding and Character Recognition WWW Server Music Guitar music Search Tools Archie Request Form nice interface to Archie The JumpStation Web Search Tool CUI World Wide Web Searchable Catalog Veronica GOPHER Search Tool The Archie Gateway search Anonymous FTP sites Global Network Acadamy The CMU CS Department has put together an excellent collection of search tools Network Information Scout Report at Internic Planet Earth and the Whole Internet Catalog which is part of the Global Network Navigator CERN WWW Reference Page useful internet places listing by subject Mother of all BBS HUGE list of internet services and smaller list of internet services The WWW Tourist Map which is cute and fluffy and direct link to the North America page Reference Library English Dictionary and Roget Thesaurus other esp obscurer dictionaries here CIA World Fact Book US govt travel advisories and the Census Bureau Library of Congress Catalog and some Government Hypertext files Various Stuff Ithaca Weather Forecast and the weather elsewhere Netfind at Alabama or Colorado and the Organisation list What new with Mosaic List of Good Stuff Issues in Group Annotation Systems http NCSA Mosaic Demo Document http Foner home page http Web An Illustrated Seminar http Vatican Exhibit Rome Reborn http The HTTP Protocol As Implemented In http HyperText Language http The Tech http SIPB Home Page http SLIP for Macintosh gopher Gopher server at gopher cslip index http Welcome to Jay House http MIT AI lab fun stuff http EXPO Ticket Office http Soviet Archives Exhibit http Untitled URL http bos http bos Comment on this server http White House gopher Subject Guide to Gopher gopher Images gopher Honolulu Community College WWW Service http Digital Tradition Folk Song Full Text Search http NASA Information Services via World Wide Web http Jet Propulsion Laboratory Home Page http GNN Home Page http Information Sources the Internet and Communication ftp Remote file ftp Untitled gopher The holidaze http Untitled URL http http http Map Viewer world http Roget Thesaurus gopher Reference Shelf http Area Code Lookup gopher Mac Software http USA Today http Virtual Reference Desk gopher International Interactive Genetic Art II http Instructions for International Interactive Genetic Art http User Hotlists http Information Sources http Mac FTP List http Live and exclusive form COMMA vision http The Reinforcement Learning Group at Carnegie Mellon http Dictionaries http The Best of WWW Contest http MIT Lecture Series Committee http Dilbert http Untitled URL http http The Terrorist Handbook Title http Online Book Initiative gopher Remote file file Remote file file Ellen Spertus Personal WWW Page http Untitled URL http http Public Key Server Commands http UNABOM Press Release http The InterNIC http The Principia Discordia http The Translator http Welcome To the Amateur Radio Web Server http Plexus Info File Browser http CUI Catalog http Writing Good HTML http CUI Catalog Recent Changes http Stanford Netnews Filtering Service http GENBBB http The BBS http Say Number http Word Processor Filters http Framemaker Welcome to the Big Dummy Guide to the Internet http Primer on Molecular Genetics http GNA http list of Virtual Libraries on the Web http World Wide Web FAQs and Guides http Mike Patton Home Page http Various pointers http Web Starting Points http WiReD Information Server http Remote file ftp Electronic Books at Wiretap gopher Electronic texts http PLANET EARTH HOME PAGE http General Overview of Worldwide Internet Resources http Welcome to CUI http Herman Lau Home Page http Free For All http Index of http TechInfo main menu http Untitled URL http http About the Webmasters http Home Page http Cardiff Movie Database Browser http Movie Info http bIKOQ MIT Laboratory for Computer Science http MIT Media Lab Home Page http Some stuff about COMICS http LPR Video Gallery http Untitled URL http http Gallery of Interactive Geometry http The Geometry Center Welcome Page http Preprints from around the world http Information Sources the Internet and Communication http Winter Olympics Information http Results from The Winter Olympics at Lillehammer http Oslonett Inc Information on Oslonett Marketplace http wusage http Rob McCool http NCSA Mosaic FAQ Interface Stuff http NCSA Mosaic Frequently Asked Questions http Fishnet http Fishnet Volume Issue http Global Table of Contents for Fishnet http TNS Technology Demonstrations http Telemedia Networks and Systems Group http Return to Cornell CS	other	cornell
1106	 Server Date Sunday GMT Wednesday GMT The Packet Filter The Packet Filter An Extension to Net over Fast Ethernet Masters of Engineering Project August Jonathan Barber barber Professor Thorsten von Eicken Department of Computer Science Cornell University Abstract is network communication protocol that can deliver horsepower to network of PCs In this case the PCs are connected via fast ethernet switch In its original implementation computers connected through communicated through simple communication scheme The Packet Filter acts as an extension to the original implementation giving the capability to communicate using open standards Overview The job of the Packet Filter UPF is to demultiplex packets to their corresponding endpoint destinations It is designed to demultiplex both and packets depending on the combinations In the case of packets channel specifies an connection connection from one process to another If process connects to process then can only communicate with and can only communicate with on that channel If wants to communicate with then it must open separate channel In the case of packets program can open broadcast or multicast channel Any other process listening on that channel can receive packets sent from Design Goals The Packet Filter was designed with two goals in mind Above all it has to be fast The ability to communicate over open standards is useless to if it can do so only at normal network rates The Packet Filter topology has to be simplistic and easily expandable New filters can not been written in and interpreted New filters must programmed into the existing system however the packet filter simplistic structure allows for certain degree of creativity on the part of the programmer thereby easing the task of the programming itself The subsequent sections in this document discuss in detail the different components and structure of the Packet Filter with an eye towards demonstrating that the design goals have been met Implementation The current implementation as of the date of this document allows for distinct filter types They are Raw the simple communication scheme utilized by the original version of Raw Ethernet purely at the layer and Elementary Components The Packet Filter is Directed Graph DAG It is made up of two basic components The Cell this is that contains twelve word entries This is the Packet most basic structure The cell is used for storing channel information such as channel field values such as port numbers and addresses and it is used as pointer to other cells and hash table Cells can be chained together to form lists For complete details and usage information on cells in UPF click here The Hash Table provided with hashing function these tables are used to spread out channels over range of Each table contains pointers to cells These cells as already mentioned can be chained together in The combination of cells and creates hashing with chaining which is the way in which hash tables are utilized in the current implementation of UPF Figure Elemantary UPF Components Together cells and hash tables are connected together to form directed cyclic graph DAG When packet comes in off of the ethernet wire each protocol in the composite packet header is broken down into fields These fields are then compared to information stored in the cells As matches are found we follow the appropriate path through the DAG The next section breaks down the current architecture of the Packet Filter and discusses the protocols it currently supports Protocol Hierarchy in the Packet Filter DAG The current implementation supports protocols two of which are open standards The following protocols are broken down has follows Raw The modified version of is backwards compatible with the original implementation of That is packets can be demultiplexed to Raw channels based on the following fields Code Port number Figure Raw Ethernet Header These types of channels are not part of the UPF system In the event that Raw channel is detected the UPF system is and the packet is demultiplexed based strictly on the port number If the ethernet card is running in promiscuous or multicast mode then only the Type and identify an These channels are not guaranteed to be unique Raw Ethernet This protocol is similar to the Raw protocol in that it is strictly layer protocol Packets are demultiplexed to their corresponding based on the following fields Ethernet Source Addr Raw Ethernet Type Figure Raw Ethernet Header The combination of these two fields uniquely specify an endpoint unless the Source Addr is an ethernet multicast or broadcast address The ethernet type can be any value provided that it is not reserved field the IP ethernet type is and is reserved type In the case where the only open channel consist of Raw not in the DAG or Raw Ethernet channels the DAG is merely of TYPE cells see the Cell Specification Page Figure Raw Ethernet in the UPF DAG When Raw Ethernet Packet is received fields the ethernet source and raw ethernet type are compared with the corresponding cell values for each element in the until match is found For the case in which large number of Raw Ethernet channels are open performance may be improved by replacing this linked list with hash table Transmission Control Protocol This is composite protocol The outer protocol is IP and the inner is TCP refer to this as single filter as only both protocols together identify an endpoint In reality they are separate protocols The combination of the following fields uniquely identifies endpoint Ethernet Type Ethernet Protocol IP Version IP Protocol Transmission Protocol IP Protocol specifies TCP Protocol Destination Port TCP Protocol Destination Address IP Protocol Source Address IP Protocol Source Port TCP Figure Composite Header Notice that fields from three different protocols uniquely identify channel This corresponds to traversal of the packet filter DAG UPF is designed to be fast This means that in the interests of speed we want to drop packet from contention as soon as it is realized that the packet will not demultiplex to any endpoint Of the preceding fields we know that the packet is not IP if the ethernet type field does not match IP As an optimization the IP ethernet cell is always located at the head of the Since IP demultiplexing is expensive this results in just single check At this point we now know the packet is of type IP At the next level in the DAG we check the protocol and the IP version number If the protocol is defined is not TCP or UDP in this case TCP or if the IP version number does not match the filter IP version number the packet is dropped Again this results in traversing of protocol cells or as its referred to in the source code cells until match is or is found Figure At the IP Protocol Level in the UPF DAG If match is found then we descend another level into the DAG At this point we drop the packet if the destination port TCP Protocol does not exist in the filter Since there can be as many as possible ports we perform lookup into hash table The hash table itself is connected to the cell corresponding to the TCP protocol The hash function is defined within the source code by the function Since it is possible for multiple channels to exist on the same combination it might be necessary traverse of cells These cells contain the destionation port number and pointer to Channel hash table Figure At the Channel Hash Level in the UPF DAG The remaining fields IP Source addr IP Destination addr and TCP source port uniquely identify TCP channel hash function is then used defined by the function in the source code to hash into table connected to the node Again there can be more than one node connected to single index in the hash table The hash function is meant to spread out the different channel combinations so that chain of nodes will not have to be walked Figure At the Channel Level in the UPF DAG If match is found in the linked list we demultiplex the packet to the corresponding endpoint In summary demultiplexing packets requires traversing the DAG through protocols Note that the current implementation does not support IP fragmentation This would be natural extension to as well as User Datagram Protocol Traversal of the DAG for is nearly identical to that of The difference between the two protocols is that can be while is always This means that its possible to establish not only unicast channels but multicast and broadcast channels as well Traversal of the DAG for requires the same seven fields that were used in The difference is that at channel setup time unicast multicast or broadcast channel type can be selected If the user creates unicast channel then traversal of the DAG occurs exactly as it did for except that the transmission protocol is now UDP Choosing to open multicast channel results in creating new level of the DAG Graph traversal proceeds as it did for all the way to the node In UDP the node contains an field which is set to either UNICAST MCAST or BCAST If the field is MCAST then we descend level to linked list of cells Figure At the Mulitcast Level in the UPF DAG Each node in this linked list corresponding to an with the same address information but with pointers to different channels In the event that multicast is matched then we walk the entire linked list and demultiplex at each cell If the node is of type BCAST then we must demultiplex to every active channel on this port This results in traversal of every for every index in the hash table connected to the node The packet is then demultiplexed to every unicast and multicast channel open on the port If another broadcast channel is encountered it is ignored since broadcast is already taking place Multicast channels result in demultiplexing to many channels This involves copying the entire packet into multiple regions of user memory for as many multicast channels that are open Broadcast channels result in even poorer performance since the packet must be demultiplexed to every open channel on the port In general multicast and broadcast channels may be useful but they incur severe performance overhead Channels in IP Both and composite protocols support channels In order to demultiplex to an endpoint the minimal requirements specify that the IP ethernet type the IP Version number the transport protocol and destination port must be specified The remaining fields IP destination address IP source address and the source port can remain they are declared as WILD during channel creation The combination of fields results in seven distinct wild card priority levels which are illustrated below Figure IP Channel Hash Table Priority Levels The combination of only WILD IP source address forms the highest priority while the combination of all WILDS creates the lowest priority Wildcard channels will only pick up packets if there is no matching channel from the priority level This functionality is built into Each hash table is partitioned into indexed hash buckets During graph traversal on packet reception if packet can not be demultiplexed via the indexed hash chain then we traverse each priority level on the corresponding destination port If matching channel is found UPF demultiplexes on that channel and graph traversal ends If not then UPF continues searching each next lowest priority level until they are all exhausted at which time the packet can be dropped Note that UDP Multicast and Broadcast channels are implemented as channels Since the channels are by definition the IP source address and source port fields are WILD The of this setup is that matching multicast or broadcast channel requires exactly hash misses for the missed index and for the preceding priority levels If parallel program were to rely heavily on IP multicast or broadcast this scheme may require alteration to boost performance Using UPF with Benchmarks and Demonstration Programs You can obtain copy of the UPF source tree by saving this link The UPF code is designed to run on Linux system over Fast Ethernet However it should be extremely portable to any system running over Fast Ethernet This version has been tested and on Linux using the kernel patch see the supporting documentation The source tree contains the following items The source code for the Packet Filter Extension The modified device driver for the SMC tulip Fast Ethernet Card interface library to and some UPF interface routines for creating channels Program that demonstrates the functionality of UPF Several Programs to minimum latency The completions stand for unet eth and ip for Raw Unet Raw Ethernet and IP TCP respectively These programs can also be found under the directory The supporting documentation this document can found in the directory Performance Benchmarks The Packet Filter was evaluated using Pentium and Pentium connected to Fast Ethernet Switch The programs and were used to test the roundtrip times for sending messages using Raw Unet Raw Ethernet and respectively packets were sent per test The following results were taken from several runs Roundtrip time for Roundtrip time for Roundtrip time for performed slower than performed slower than and slower than performance was about as expected Traversal of the DAG is not free and requires some cycles performance is little disappointing especially since the channel test was and was the only channel open during testing However the significant performance drain could be partially attributed to the hash lookups implemented with the IP filter In order to demultiplex to channel packet must traverse through two lookups In its current implementation both hashing functions use modulo operator The modulo of the hash function is taken against the number of available hash buckets The use of the modulo operator incurs large expense and might explain significant portion of performance drain One way the hash functions can be improved would be to replace the modulo operations with an alternative similar operation in order to hash packet into one of the available hash buckets Rather than use modulo we could logically and the result of the hash function with mask corresponding to the log base of the size of the hash table This would perform function similar to the modulo operation while enormously reducing the computational expense of the operation There are undoubtably numerous optimizations one can make to the packet filter to enhance performance This is left as future work How to Go About Adding New Filter to UPF Each filter is some combination of cells and hash tables connected together In meeting the second design goal the integration of new filter to UPF is meant to be modular Each module requires at least routines routine to dynamically add channel of this prototype to the DAG If the filter has not been installed for this channel type then the filter is also installed If the routine fails then the channel creation up to the point of the error must be this routine should be very fast Its responsible for demultiplexing packets to their endpoints this routine dynamically removes channel from the DAG and any memory associated with the channel If the channel is the last channel of its protocol then the entire protocol is deactivated This routine is important for processes where channels are created and destroyed based on conditions Its important that all memory be recycled and accounted for This routine is not as important for programs such as benchmarks since the routine will the entire DAG The current implementation supports different filters Raw Ethernet IP TCP and UDP For each segmented protocol there are exactly essential routines see the source code That is the aforementioned routines exists for every module Actually there is only one in the UPF system However this routine is broken up into case statements essentially breaking down the task of demultiplexing composite headers by protocols The designer of new filter should feel free to define there own cell types as is necessitated by the new filter The designer should feel free to modify the actual cell structure if will improve the overall packet filter design and can also define new hash functions as is needed Memory Management All memory allocatation in the UPF system is chained together off of pointer on the structure As new cells and are allocated new wastebucket structure is added to garbage collecting list of wastebuckets Each wastebucket points towards the allocated structure Each structure in turn points back to the corresponding waste bucket call to results in traversal to each wastebucket At each bucket the data structure it points to is Since each structure points to its corresponding wastebucket call to results in proper maintenance of the watebucket Other Possible Extensions to UPF Througout this document some possible extensions to UPF have been mentioned In this section we will discuss few more The current implementation of UPF handles multicast and broadcast channels However in order to properly join multicast group process needs access to an IP multicast to Ethernet address resolver The de facto way of doing this now is via IGMP Therefore the addition of an IGMP filter to UPF might be good idea If group of processes were to need to dynamically need to create new IP channels then they would also require way to resolve straight ethernet to IP address translations The addition of the Address Resolution Protocol ARP filter to UPF would also make logical extension In general as many extensions can be made to UPF as is required by the needs of the user Conclusions The attempt to create packet filter that can be used with was successful In doing so believe that our original design goals were met This is however beginning There is still lot work that must be done in developing both and the Packet Filter Particulary in the case of UPF performance can be improved Improvements to the current hashing implementation and tweaks to the source code in general will probably boost overall perforance of the filters Acknowledgments would like to thank the following individuals for their advice guidance and suggestions in designing and developing UPF Gerry Toll Werner Vogels Anindya Basu Theodore Wong Professor Thorsten von Eicken References Mary Bailey Burra Gopal Michael Pagels Larry Peterson Prasenjit Sarkar PathFinder Pattern Packet Classifier Proceedings of the First Symposium on Operating Systems Design and Implementation Usenix Association November Thorsten von Eicken Anindya Basu Vineet Buch and Wernel Vogels Network Interface for Parallel and Distributed Computing Draft for Cornell University August Dawson Engler Frans Kaashoek DPF Fast Flexible Message Demultiplexing using Dynamic Code Generation Association for Computing Machinery Kamran Husain Tim Parker Linux Unleashed Sams Publishing Indianapolis Chris Maeda Brian Bershad Protocol Service Decomposition for Networking Carnegie Mellon University Steven McCane and Van Jacobson The BSD Packet Filter new Architecture for Packet Capture Lawrence Berkeley Laboratory December Matt Welsh Implementing Loadable Kernel Modules for Linux Loading and unloading kernel modules on running system Jobb Journal Matt Welsh Thorsten von Eicken Protected Networking Interface Cornell University March Gary Wright Richard Stevens Illustrated Volume Publishing Company New York Masonobu Yuhura Chris Maeda Brian Bershad Eliot Moss Deultiplexing for Multiple Endpoints and Large Messages Carnegie Mellon University	other	cornell
1107	 Server Date Sunday GMT Monday GMT Homepage of Nicholas Howe Nicholas Howe Click on photo for color image Graduate Student Department of Computer Science Cornell University Ithaca NY email nihowe office Upson Hall phone Resume references Personal Info	other	cornell
1108	 Date Tuesday GMT Server Wednesday GMT Research related links Numerical Analysis on the Web Automatic Differentiation ADMIT Project Compilation of Automatic Differentiation Tools Argonne Computational Differentiation Project Programming Languages Annotations Frequently asked questions about the GNU compiler Table of Contents Finite Element Methods Finite Element Books Finite Element Resources FEMLAB FreeFEM Diffpack FElt People in the field Tom Coleman James Demmel Toby Driscoll Nick Trefethen Stephen Vavasis Arun Verma	other	cornell
1109	 Server Date Sunday GMT Sunday GMT Papers Trefethen papers Most of my papers are not available online references can be found in my cv or in my pseudospectra bibliography Here are few that are available Trefethen The definition of numerical analysis SIAM News reprinted in Bulletin of the Institute of Mathematics and its Applications Higham and Trefethen Stiffness of ODEs BIT Greenbaum and Trefethen and as matrix approximation problems SIAM Sci Comput Baggett Driscoll and Trefethen mostly linear model of transition to turbulence Physics of Fluids Reddy and Trefethen Pseudospectra of the operator SIAM of Applied Math Greenbaum and Trefethen Do the pseudospectra of matrix determine its behavior Lin Alg and to appear Wegert and Trefethen From the Buffon needle problem to the Kreiss matrix theorem American Mathematical Monthly Toh and Trefethen Calculation of pseudospectra by the Arnoldi iteration to appear in SIAM Journal of Statistical Computing Trefethen Trefethen and Schmid Spectra and pseudospectra for pipe Poiseuille flow IPS Res Interdisc Project Center for Supercomputing Trefethen Pseudospectra of operators to appear in the ICIAM proceedings and submitted to SIAM Review Return to Trefethen homepage	other	cornell
1110	 Server Date Sunday GMT Wednesday GMT GIF Collections Have fun Kiki Totoro Hobbie Who is it The following pictures are the contributions from Shiouje Lin TotoroBus And KOR from Matatabi site and others This Page is still under major constructions Comments Please mail to linhsian	other	cornell
1111	 Server Date Sunday GMT Sunday GMT CS Department Students Students in the CS Department We have directory listing of all the people in the department giving the email address office number and phone number for each person You can find out more about individual students in the department by linking to their home pages PhD Students These are the PhD students who have home pages Marcos Kawazoe Aguilera Anindya Basu Ralph Benzinger Karl dan brown Wei Chen Chang Francis Chu Karl Crary Grzegorz Czajkowski Ashvin Dsouza Funda Ergun Erlingsson Adam Florence Asif Uddin Ghias Katherine Guo Ben Hao Mark Hayden Jason Hickey Takako Hickey Nicholas Howe Deyu Hu Jing Huang Huang Tibor Janosi Sumedh Kanetkar David Karr Vera Kettnaker Induprakas Kodukula Julia Komissarchik Vladimir Kotlyar Ioi Lam Li Li Xiaoming Liu Nikolay Mateev Vijay Menon Lynette Millett Yaron Minsky Roderick Moten Sugata Mukhopadhyay Pavel Naumov Ooi Eugene Ortenberg David Pearson David Pierce Nikos Pitsianis Ravi Kumar Laura Sabel Rosen Sharma Amit Singhal Frederick Smith Paul Stodghill Scott Stoller Kristen Summers Jonathan Swartz Aswin van den Berg Alexey Vaysburd Arun Verma Divakar Viswanath Jia Wang Lidong Zhou Former PhD Students Students who have graduated or left the program James Allan Lorenzo Alvisi David Bau Mary Ann Branch Amy Briggs Russell Brown Vineet Buch Tushar Chandra Alan Giambattista Bradford Glade Sudeep Gupta Ho Michael Hopcroft Bruce Hoppe Rebecca Isaacs Neel Jain Michael Kalantar Brent Knight Yanhong Annie Liu Damen Peterson William Rucklidge Daniel Scharstein Kjartan Stefansson David Sturgill Samuel Weber MEng Students These are the MEng students who have home pages Shilpa Agarwal Vineet Ahuja Jonathan Barber Deepak Balakrishna Phillips Benton Aastha Bhardwaj Yoo Sun Chung Eric Shim Mishaal Almashan Mauricio Aguilar Alvarez Alerk Amin Tsai Kuan Chao Hung Chen Jeffrey David Cohen Alex Chan Philip Chan Seena Cherangara Stefano Lynn Dabbous Tom Daley Scott Dawson Jose Luis Fernandez Dan Glaser Venkatesh Gopalakrishnan Michael Grafton Alex Grinzayd Avinash Gupta Vincent Hammer Tsuneshi Hashimoto Dan Herman Alfred Hong Jerry Hsu Richard Hsu Fred Hsu Min Stanley Huang Steven Huang Thomas Hui Dan Hung Hani Jamjoom Ashish Jhaveri Koichi Kamijo Kartik Kapadia Harshvardhan Kaul Heji Kim Vivekananda Chowdhary Kolla Mike Korby Ho Cheung Lai Lai Sean Landis Indira Vidyaprakash JanWun Lee Jessica Lee William Lee Kenneth Li Jon Logan Felix Lung Kevin Mai Indira Malik Justin Miller Jeffrey Moore Bill Nell Kevin Newman Matt Nilsen Vivien Ng Kazushi Ota Ankit Patel Julian Pelenur Aaron Peromsik Todd Peskin Janeen Reich Boon Biu Saelim Sukhpal Sanghera Daisuke Sasaki Jody Shapiro Ashish Soni Masafumi Suzuki Kao Theodore Wong Linda Wu Warren Wu Yu Lucy Wu Richard Wu Amith Yamasani Diyu Daisy Yan Lin Hsian Wang Li Jing Vince Hu Nobuhiko Mukai Lin Peter Chen Libby Lin Xichun Jennifer Guo Wang Eric Vitrano Sunil Srtivastava Liau Yuichi Tsuchimoto Undergraduate Students These are the Undergraduate students who have home pages Ulla Bartsich Reza Behforooz Alexander Castro Tristan De Buysscher David Dunham Pedro Felipe Felzenszwalb Juliean Galak David Greenberger Brad Johanson David Koster Philip flip Kromer Michael Leventon Ryan Lilien Greg Pass Mike Perham Zulfikar Ramzan Eric Scharff Fernando Viton Justin Voskuhl ed wayt Sherrie Wu Darren Yee Leong Kian Fai Other people in the department The department home page Click here for some information on how to set up your own home page	other	cornell
1112	 Server Date Monday GMT Tuesday GMT The Horus Papers Publications Through this page you can retrieve most of the papers reports and thesis produced by members and visitors of the Horus project The papers on Horus and related issues start in for earlier papers you should consult the Isis papers Available retrieval methods Each entry in the bibliographical list has one or more icons associated with it An abstract for this paper can be found on the Horus abstracts page postscript version can be retrieved from the Cornell CS ftp server The document can be retrieved in various forms from the Cornell CS Technical Report server The paper is as an HTML document Selecting an icon will retrieve the document in case of Postscript or bring you to the appropriate page where you can view the document in the selected form Horus architecture protocols and performance Kenneth Birman and Robbert van Renesse Software for Reliable Networks in Scientific American May Robbert van Renesse Kenneth Birman and Silvano Maffeis Horus flexible Group Communication System Communications of the ACM April Robbert van Renesse Masking the Overhead of Protocol Layering To appear in the Proceeding of the ACM SIGCOMM Conference Stanford September Roy Friedman and Ken Birman Using Group Communication Technology to Implement Reliable and Scalable Distributed IN Coprocessor To appear in the Proceedings of Heidelberg September Werner Vogels World Wide Failures in the proceedings of the ACM SIGOPS European Workshop Connamoran Ireland September Robbert van Renesse Kenneth Birman Roy Friedman Mark Hayden and David Karr Framework for Protocol Composition in Horus In the proceedings of Principles of Distributed Computing August Roy Friedman and Robbert van Renesse Strong and Weak Virtual Synchrony in Horus Cornell University Technical Report August Roy Friedman and Robbert van Renesse Packing Messages as Tool for Boosting the Performance of Total Ordering Protocols Cornell University Technical Report August Robbert Van Renesse and Kenneth Birman Protocol Composition in Horus Cornell University Technical Report March Robbert Van Renesse Kenneth Birman Bradford Glade Katie Guo Mark Hayden Takako Hickey Dalia Malki Alex Vaysburd and Werner Vogels Horus Flexible Group Communications System Cornell University Technical Report March Takako Hickey and Robbert Van Renesse Incorporating System Resource Information into Flow Control Cornell University Technical Report February Robbert van Renesse Takako Hickey and Kenneth Birman Design and Performance of Horus Lightweight Group Communications System Cornell University Technical Report August Werner Vogels and Robbert van Renesse Support for Complex Applications using the Horus system December Horus and Security David Cooper and Kenneth Birman Preserving Privacy in Network of Mobile Computers Cornell University Technical Report March Michael Reiter Kenneth Birman and Robbert Van Renesse Security Architecture for Systems Cornell University Technical Report June Virtual Synchrony Partitions and new protocols Roy Friedman and Ken Birman Trading Consistency for Availability in Distributed Systems Cornell University Technical Report April Roy Friedman Idit Keidar Dalia Malki Ken Birman and Danny Dolev Deciding in Partitionable Networks Cornell University Technical Report November Roy Friedman Using Virtual Synchrony to Develop Efficient Fault Tolerant Distributed Shared Memories Cornell University Technical Report March Mark Hayden and Kenneth Birman Achieving Critical Reliability With Unreliable Components and Unreliable Glue Cornell University Technical Report March Dalia Malki Kenneth Birman Aleta Ricciardi and Andre Schiper Uniform Actions in Asynchronous Distributed Systems Cornell University Technical Report September Aleta Ricciardi Andre Schiper and Kenneth Birman Understanding Partitions and the No Partition Assumption Cornell University Technical Report June Andre Schiper and Aleta Ricciardi Communication Based on Weak Failure Suspector Cornell University Technical Report April Aleta Ricciardi and Kenneth Birman Process Membership in Asynchronous Environments Cornell University Technical Report March Comments to Werner Vogels	other	cornell
1113	 Server Date Monday GMT Sunday GMT Table of contents Slide Slide Slide Slide Slide Slide Slide Slide Slide Slide Slide Slide Slide Slide Slide	other	cornell
1114	 Server Date Sunday GMT Wednesday GMT Lecture CONCEPTS last lecture Compound statements and scoping rules blocks and declarations fun with else iteration with while and break fencepost errors CONCEPTS this lecture Additional statements for switch type coercion and its perils HANDOUT Prelim answers Prelim notes Review session is Sunday at Prelim is Monday PM Coverage is everything but there will be no detailed questions on the stack model Closed book closed notes mostly for your benefit Bring writing implement We do stress memorization We will forgive minor syntactic errors Room assignments Upson Phillips Do miss the prelim Make up exams are oral and guaranteed to be no easier than the real one Compound statements Another kind of statement we actually seen this already but had given it name This is what the curly braces do at least so far Sort of like begin and end in PASCAL Syntax an open curly brace then or more statements then closed curly brace square compound expression can include declaration statements but they must all appear at the beginning before any statement which is not declaration statement Example with declaration int square Scoping rules Nasty example do write code like this void main int int printf The rule is simple to figure out which is intended look outwards from the line you are on until you find You can add this to the stack model but little ugly and we wo do it We wo use this feature in anything very complicated in Where have we seen compound statements Conditional statements often involve compound statementsif test thenstatement else elsestatement test is an expression but thenstatement and elsestatement can be any statement It is good practice to use compound statements with conditional statements it makes your code much easier to read Where else have we seen compound statements Hint in this case they usually involve declarations Fun with else You do actually need to use else with ifif printf This can lead to totally unreadable code especially if you nest your if statements Do do this if if else There is reasonable way of doing multiway conditional statementsif if if else defaultstatement do personally find this incredibly readable but sometimes it necessary Iteration Today we mostly cover the syntax of iteration in We do some examples of its use in section Iteration involves executing some part of your program repeatedly as does recursion The easiest way to do iteration is with whilewhile expression statement Typically statement is compound statement semantics of while evaluate expression If it is false zero then we done with the while statement If it is true then evaluate statement then evaluate the while statement again Example void countdown int count while count printf count count count printf Blastoff void main start countdown start printf start This example also shows off subtle but important property of the stack model Note that if the test expression is never your while statement will run forever How do we get out of while statement early while count printf count if return count count Break statements Suppose that instead of getting out of the entire countdown function we merely want to get out of the while statement NASA did goof the astronauts got impatient and decided to blast off before the countdown finished There is good way and bad way We only going to teach you the good way The break statement terminates while statementvoid countdown int count while count printf count count count if count break printf Blastoff What about nested while statements Again this allows unreadable code to be created The world has enough of this without you folks contributing Small example while while if abs break if test break The rule is that break statement terminates the smallest while statement that encloses it Iteration and the stack model As far as the stack model is concerned iteration primitives are much different than conditional statements They simply manipulate the program counter These primitives are sometimes called Control Flow primitives Fencepost errors With iteration and also with recursion it becomes very easy to make fencepost errors Suppose you want to build fence and you need to install posts which are apart How many fenceposts do you need void nastybug int count count while count count count something This kind of bug is hard to find in general	other	cornell
1115	 Server Date Sunday GMT Monday GMT WIPS Seminar Spring Work in Progress Seminar WIPS This weeks seminar No seminar this week Maintained by Sugata Mukhopadhyay	other	cornell
1116	 On the Click Clique Some people have complained that click here is annoying and redundant To me it kind of friendly Those who complain are usually from northern countries or states Southern dialects of languages typically are more welcoming and wordy Could it be that speak html with southern accent click here to go back ok	other	cornell
1117	 Server Date Monday GMT Friday GMT Lecture Notes CS Lecture Notes Thorsten von Eicken Fall Introduction Introduction to parallel computing systems uses of parallel machines technology trends MPP Primer Multiprocessors Introduction to the characteristics of multiprocessors used in massively parallel machines MPP Primer II Networks Introduction to the characteristics of networks used in massively parallel machines LogP model of parallel computation Introduction to models of parallel computation PRAM BSP LogP Reading LogP towards realistic model of parallel computation LogP example Fast Fourier Transfom Sample algorithm analysis using LogP Blocked Matrix Multiply Blocked matrix multiply algorithm and intro to An Irregular Application Introduction to through the succesive optimization of an irregular parallel application Reading Introduction to Architecture network node architecture network interface reliability Active Messages primitives timing Reading Active Messages man pages More Implementation and Intro to Sorting Reading Sorting on the Parallel Sorting Sorting and Scaling Reading Scaling Message Passing Beyond Reading Introduction to Reading definition Reading description Reading theory More Implementation ATM Networks More ATM Networks Columbus Day The Case for Networks of Workstations Term Project Discussion Active Messages over ATM Networks Reading Generic Active Message specification Reading Optimistic Active Messages in Orca Cache Coherent Shared Memory More Cache Coherent Shared Memory Cache Coherent Shared Memory The Standford DASH Multiprocessor Scheduler Activations Locking without Contention More Locks and Barriers Process Scheduling on Shared Memory Multiprocessor The KSR Multiprocessor KSR vs DASH comparison More KSR vs DASH comparison Multithreading The Tera Multiprocessor An implicitly parallel programming language More Return to CS Home Page	other	cornell
