Unnamed: 0	sentence	label	university
4322	 Server Date Wednesday GMT Thursday GMT Fred Schneider Fred Schneider Professor PhD State Univ of Stony Brook Techniques for understanding concurrent programs are becoming increasingly important as distributed computing systems become widespread in applications My research has focused on the development of these techniques have been heavily involved in applying assertional reasoning to the design of concurrent distributed and programs am completing textbook on this subject Along with David Gries continue investigations concerning our equational logic This past year we streamlined the inference rules and evaluated number of techniques for handling undefined terms and partial functions Thomas Bressoud and completed building and analyzing our implementation of replication management for HP architecture Our protocols ensure that the sequence of instructions executed by two virtual machines running on different physical processors are identical The protocols also coordinate issued by these virtual machines Use of hypervisor to implement replica coordination is attractive at least in theory When replica coordination is implemented in hypervisor it instantly becomes available to all hardware realizations of the given architecture including realizations that did not exist when the hypervisor was written Second when replica coordination is implemented in hypervisor single implementation suffices for every operating system that executes on that architecture Finally by implementing replica coordination in hypervisor the applications programmer is freed from this task Jointly with Dag Johansen University of Norway and Robbert van Renesse started the TACOMA project And COrnell Moving Agents to investigate support and use of mobile processes in building applications By structuring system in terms of agents applications can be constructed in which bandwidth is conserved Data may be accessed only by an agent executing at the same site as the data resides An agent typically will filter or otherwise reduce the data it reads carrying with it only the relevant information as it roams the network Two TACOMA prototypes have been completed and we are implementing third system based on our experiences Finally developed with Scott Stoller new algorithm for detecting whether particular computation of an asynchronous distributed system could have passed through global state satisfying some given state predicate The new algorithm allows more efficient detection than is possible with previous algorithms University Activities Sabbatical leave Professional Activities Distributed Computing Editor Information Processing Letters Editor IEEE Transactions on Software Engineering Editor High Integrity Systems Editor Annals of Software Engineering Editor ACM Computing Surveys Texts and Monographs in Computer Science Program Committee Member International School and Symposium on Formal Techniques in and Systems Program Committee Member International Conference on the Mathematics of Program Construction Program Committee Member International Workshop On Responsive Computer Systems Program Committee Member Workshop on Composability of Systems Program Committee Member Fifth IFIP Working Conference on Dependable Computing for Critical Applications Program Committee Member Sixteenth IEEE International Systems Symposium Program Committee Member DIMACS Workshop on Verification and Control of Hybrid Systems Steering committee Center for High Integrity Software Systems Assurance CHISSA National Institute of Standards and Technology Member ISAT Defensive Information Warfare Study Group Advanced Research Projects Agency Review committee Leibniz Center at Hebrew University Member IFIP Working Group Programming Methodology Awards Fellow American Association for Advancement of Science Fellow Association for Computing Machinery Lectures Proof outlines for programs lectures International Summer School Marktoberdorf Germany July On the origin of traditions Banquet speech International Summer School Marktoberdorf Germany July Reasoning about programs by exploiting the environment AFOSR Meeting In Software and Systems Washington Verifying hybrid systems by exploiting the environment Symposium on Formal Techniques in and Systems Lubeck Germany Panelist comparative merits of synchronous partially synchronous and asynchronous models for systems Symposium on Formal Techniques in and Systems Lubeck Germany Moderator issues in writing formal specifications Specification and Refinement of Reactive Systems International Conference and Research Center for Computer Science Dagstuhl Germany Merging policies Workshop on Computer Support for Policy Analysis and Design George Mason University Virginia Avoiding AAS mistakes Invited speaker Air Traffic Management Workshop NASA Ames Research Center Reasoning about programs by exploiting the environment Technical University of Munich Munich Germany Proof outlines of the past University of North Carolina Chapel Hill North Carolina March Adding virtually Distinguished Lecture Series University of North Carolina Chapel Hill North Carolina March Moderator and panel organizer teaching logic as tool SIGCSE Technical Symposium on Computer Science Education Nashville Tennessee March Proof outlines of the past Technion Haifa Israel March Adding virtually University of Norway April Concurrent programs from specifications University of Norway April Placing agents on airplanes view of AAS and its successor ARPA ISAT Defensive Information Warfare Study Group Meeting Washington June Publications Reasoning about programs by exploiting the environment Proceedings International Colloquium Jerusalem Israel July Lecture Notes in Computer Science New York with Fix Notes on proof outline logic Working Material International Summer School Marktoberdorf Germany July Research on and computing Software and Systems Program Summary Bolling Air Force Base Washington Air Force Office of Scientific Research Hybrid verification by exploiting the environment Formal Techniques in and Systems Lubeck Germany September Lecture Notes in Computer Science Volume New York with Limor Fix Equational propositional logic Information Processing Letters February with Gries Refinement for An aircraft protocol Foundations of Ultradependable Parallel and Distributed Computing Paradigms for Dependable Applications Kluwer Academic Publishers with Marzullo and Dehn Teaching logic as tool Proceedings SIGCSE Technical Symposium on Computer Science Education Nashville Tennessee March SIGCSE Bulletin with Gries Operating system support for mobile agents Proceedings Fifth Workshop on Hot Topics in Operating Systems Orcas Island Washington May with Dag Johansen and Robbert van Renesse Verifying programs that use Science of Computer Programming with Stoller On teaching proof Arts Sciences NewsLetter Spring with Gries new approach to discrete teaching mathematics Primus June with Gries Return to Annual Report Home Page Departmental Home Page If you have questions or comments please contact www Last modified November by Denise Moore denise	faculty	cornell
4323	 Server Date Wednesday GMT Friday GMT Dan Huttenlocher Home Page Daniel Huttenlocher Associate Professordph fax Research My main area of research is visual matching and recognition My work in this area ranges from theoretical algorithms using techniques from computational geometry to applications of visual matching in systems for remote collaboration viewing document images over wide area networks video monitoring and target recognition am also interested in uses of new types of electronic documents for communication remote collaboration and education Algorithms for comparing geometric structures methods for visual matching and recognition implementation is available Fast indexing using an Eigenspace approximation to the Hausdorff fraction and Matlab implementation is available Performance evaluation and modeling of recognition methods Video monitoring object tracking and identification DigiPaper highly compact universally viewable document image format CoNote system for supporting collaboration with shared documents Teaching Brian Smith and are developing new course on authoring Web documents which will be offered for the first time in Spring also teach an introduction to computation and programming and course in computer vision Professional Activities work with Xerox PARC on electronic document image processing and am starting small group investigating these problems at Cornell am program of the IEEE conference on computer vision and pattern recognition which will be held in San Juan PR in June Other Interests Two of my favorite activities are snowboarding and mountain biking but without the stupid attitude Last Updated November	faculty	cornell
4324	 Server Date Sunday GMT Wednesday GMT Robert Constable Robert Constable Department rc University of Wisconsin Madison Research We are engaged in the study of computer systems that provide mechanical assistance in problem solving especially in programming and mathematics This involves long term study of ways to make the formalization of mathematics feasible and useful We have implemented three such systems in the past tne years PRL and Nuprl Our major experimentation is with Nuprl Lisp program that implements constructive theory of types Systems such as Nuprl are useful formalizations of mathematics because they can express wide variety of proof and methods as metalevel programs of the system These provide considerable theorem proving power Moreover Nuprl is especially useful because it can evaluate the computational content of theorems In principle Nuprl is both fomal system of mathematics and programming language We continue to improve Nuprl the current version used at Cornell is called Nuprl It differs from its predecessors in having new term editor designed by Stuart Allen and implemented by Richard Eaton Its internal structure is more modular making the system suitable for he definition of wide variety of logics beyond the constructive type theory Also the entire mechanism has been rebuilt and by Paul Jackson building on the work of Douglas Howe This contributes to the generic nature of Nuprl Finally this version of the system can refer to itself There is an internal description of the language and its logic built principally by William Aitken using the theory developed by Allen Howe and myself Richard Eaton designed link between the internal description of the logic and the logic itself which makes it possible to prove theorems about the process of proving theorems We are also engaged in three exciting joint ventures One is with Miriam Leeser of Electrical ENgineering and the other two are in Computer Science with David Gries on Polya and with Richard Zippel on Weyl With Lesser we are involved in hardware synthesis and verification Leeser and her student Mark Aagard have used Nuprl to prove the correctness of boolean circuit minimization package Pbs used by circuit designers This is component of Leeser Bedroc system it implements the weak division algorithm which is widely used in circuit design systems This major theorem proving effort taught us great deal about the effectiveness of our technology in the hands of expert users from an application domain The second joint venture involves building model of the Polya programming language and program refinement mechanism for it both designed by David Gries which will enable him to write his handbook of algorithms in the manner that he devised through years of study of the programming process Stuart Allen has givne formal definition of Polya We expect to be experimenting soon with transforms and trying to capture the programming style that Gries wants We have recently begun collaboration that we hope to relate to the Polya effort Conal Mannion has been exploring the possibility of using Nuprl in computational science We have been discussing problems with Richard Zippel and are hoping to connect symbolic algebra system Weyl with Nuprl in the near future This will be used to explore the development of scientific computing software using Weyl and Nuprl together with other tools that Zippel is building Professional Activities Editor Journal of Symbolic Computation Editor Academic Press Editor Journal of Logic and Computation Editor Oxford University Press General Chair LICS Program Committee North American Jumelage Program Committee Theoretical Aspects of Computer Software NSERC Canada NSF Theoretical Computer Science University Activities Chair Computer Science Recruiting Committee Computer Science Computing Facilities Committee Provost Study Committee on Mathematics Lectures Formal theories and software systems fundamental connections between computer science and logic INRIA Anniversary Celebration Paris France December The Nuprl software development system Computer Science Colloquium Ben Gurion University Ber Sheva Israel January Formal theories and software systems State of Israel Symposium Tel Aviv Israel January Association for Symbolic Logic Annual Meeting Notre Dame University Notre Dame Indiana March Metaprogramming in type theory State University of New York Buffalo New York March Formal explanations of software Formal Methods and Software Engineering Workshop University of Pennsylvania Philadelphia Pennsylvania May Publications Formal theories and software systems fundamental connections between computer science and logic In Future Tendencies in Computer Science Control and Applied Mathematics ed Bensoussan and Verjus Lecture Notes in Computer Science December Metalevel programming in constructive type theory In Programming and Mathematical Method ed Manfred Broy NATO ASI Series	faculty	cornell
4325	 Server Date Wednesday GMT Wednesday GMT Tim Teitelbaum Associate Professor Department of Computer Science Cornell University tt Research Interests Incremental Computation Transformational Programming Programming Environments Editors Compilers Attribute Grammars Ada Vita Last updated	faculty	cornell
4326	 Server Date Wednesday GMT Friday GMT Faculty Research Interests Sam Toueg Sam Toueg Professor Princeton University Research Interests My research interests include distributed computing and work on methodologies paradigms and algorithms for distributed systems in both and systems My goal is to bridge the gap between theoretical results and the need for efficient and practical solutions In collaboration with Tushar Chandra and Prasad Jayanti two Computer Science students we continued our work on unreliable failure detectors for systems and on objects for systems fundamental result of distributed computing states that the Consensus problem can not be solved with deterministic algorithm in asynchronous systems This impossibility result is due to the inherent difficulty of determining whether process has crashed or is merely very slow in such system In our work we were able to determine exactly how much information about failures is necessary and sufficient to solve Consensus We first showed one can use an unreliable failure detector that can make an infinite number of mistakes to solve Consensus in systems with majority of correct processes We then proved that to solve Consensus any failure detector has to provide at least as much information about failures as Thus is the weakest failure detector for solving Consensus in asynchronous systems with majority of correct processes We are now exploring the practicality of implementing and of applications that rely on for their correctness concurrent system consists of processes communicating via shared objects shared object is if each process that accesses this object is guaranteed to get response even if all the other processes crash We are now exploring hierarchies of object types where each object type is assigned to level that corresponds to its ability in implementing other objects In particular Prasad Jayanti has shown that hierarchy Herlihy is not robust Informally in this hierarchy there is an object at level that can be used to implement objects at any level We are now exploring the question of whether robust hierarchies exist Selected Publications Bracha and Toueg Asynchronous consensus and broadcast protocols Journal of the ACM vol Srikanth and Toueg Optimal clock synchronization Journal of the ACM vol El Abbadi and Toueg Maintaining availability in partitioned replicated databases ACM Transactions on Database Systems vol Neiger and Toueg Automatically increasing the of distributed algorithms Journal of Algorithms vol Chandra and Toueg Unreliable failure detectors for asynchronous systems Proceedings ACM Symposium on Principles of Distributed Computing August Montreal Canada Chandra Hadzilacos and Toueg The weakest failure detector for solving consensus Proceedings ACM Symposium on Principles of Distributed Computing August Vancouver Canada Jayanti Chandra and Toueg shared objects Proceedings IEEE Symposium on Foundations of Computer Science October Pittsburgh Pennsylvania Neiger and Toueg Simulating synchronized clocks and common knowledge in distributed systems Journal of the ACM vol	faculty	cornell
4327	 Server Date Wednesday GMT Tuesday GMT Claire Cardie Claire Cardie Assistant Professor Upson Hall Phone Fax Email cardie Click on these to see RESEARCH INTERESTS COURSES THAT TEACH SELECTED PUBLICATIONS NLP and ML Links My entry in the department annual report Amalgams softball stats Finger Lakes Tandem Tour with the Westys Research Interests Although my research spans number of subfields within artificial intelligence including machine learning reasoning and cognitive modeling the focus of my research is in the area of natural language understanding The NLP group at Cornell is primarily interested in investigating the use of machine learning techniques as tools for guiding natural language system development and for exploring the mechanisms that underly language acquisition Our work focuses on two related areas the design of systems that can efficiently and reliably extract the important information from document and the machine learning of natural language Information Extraction As part of Cornell CSTR project we are using information extraction techniques to support browsing of technical texts The Kenmore Project The focus of the Kenmore project is on developing techniques to automate the knowledge acquisition tasks that comprise the building of any NLP system Very generally Kenmore acquires linguistic knowledge using combination of symbolic machine learning techniques and robust sentence analysis It has been used with corpora from two domains to perform tagging semantic feature tagging and concept activation and to find the antecedents of relative pronouns In current work we are extending Kenmore to handle larger text corpora and additional disambiguation tasks In all of our work we evaluate the language learning components in the context of the larger NLP application in which it is embedded The goal of the project is to determine the conditions under which machine learning techniques can be expected to offer approach to knowledge acquisition for NLP systems Teaching Natural Language Understanding Spring Foundations of Artificial Intelligence and Practicum in Artificial Intelligence Fall Seminar in Natural Language Understanding Selected Publications Automating Feature Set Selection for Learning of Linguistic Knowledge Cardie Proceedings of the Conference on Empirical Methods in Natural Language Processing University of Pennsylvania Embedded Machine Learning Systems for Natural Language Processing General Framework Cardie In Wermter and Riloff and Scheler Gabriele eds Connectionist Statistical and Symbolic Approaches to Learning for Natural Language Processing Lecture Notes in Artificial Intelligence Springer Originally presented at the Workshop on New Approaches to Learning for Natural Language Processing International Joint Conference on Artificial Intelligence AAAI Press Chapter Introduction Thesis Cardie Knowledge Acquisition for Conceptual Sentence Analysis Thesis University of Massachusetts Amherst MA Note that this file contains just the introductory chapter of the thesis Knowledge Acquisition for Conceptual Sentence Analysis Cardie Thesis University of Massachusetts Amherst MA Available as University of Massachusetts CMPSCI Technical Report pages Approach to Knowledge Acquisition for Sentence Analysis Cardie Proceedings of the Eleventh National Conference on Artificial Intelligence Washington DC AAAI Press MIT Press Using Decision Trees to Improve Learning Cardie Proceedings of the Tenth International Conference on Machine Learning Amherst MA Morgan Kaufmann Acquisition of Relative Pronoun Disambiguation Heuristics Cardie Proceedings of the Annual Conference of the Association for Computational Linguistics Newark DE Association for Computational Linguistics Learning to Disambiguate Relative Pronouns Cardie Proceedings of the Tenth National Conference on Artificial Intelligence San Jose CA AAAI Press MIT Press Using Cognitive Biases to Guide Feature Set Selection Cardie Proceedings of the Fourteenth Annual Conference of the Cognitive Science Society Bloomington IN Lawrence Erlbaum Associates and Working Notes of the AAAI Workshop on Constraining Learning with Prior Knowledge San Jose CA Cognitively Plausible Approach to Understanding Complicated Syntax Cardie and Lehnert Proceedings of the Ninth National Conference on Artificial Intelligence Anaheim CA AAAI Press MIT Press Analyzing Research Papers Using Citation Sentences Lehnert Cardie and Riloff Proceedings of the Twelfth Annual Conference of the Cognitive Science Society Cambridge MA Lawrence Erlbaum Associates NLP and Machine Learning Links Computational Linguistics Archive database of recent CL papers ACL Special Interest Group on Natural Language Learning Machine Learning Digest Machine Learning Resources Researchers Machine Learning links to the home pages of ML researchers Penn Treebank II AI Repository contains has pointers to code for various NLP system components	faculty	cornell
4328	 Server Date Wednesday GMT Thursday GMT Keshav Pingali Keshav Pingali Associate Professor PhD MIT My research group works in the areas of programming languages and compilers for parallel architectures Our goal is to develop tools for generating parallel code for applications programs that deal with large sparse matrices Most scientific applications involve the numerical solution of partial differential equations The techniques used almost always produce system of algebraic equations that involve large sparse matrices Unfortunately existing compiler technology does poor job of parallelizing sparse matrix programs We take radically different approach to this problem Our compiler produces parallel programs from sequential programs using information from the user about the sparsity structure of matrices in the program This enables us to use tools from the restructuring compiler area Preliminary experiments with some Krylov space solvers show that the code produced by our compiler is competitive with code in libraries like Argonne PetSc library We will extend our approach to direct methods for solving linear systems and to applications that require adaptive mesh refinement This project builds on our earlier work on restructuring compilation techniques for dense matrix programs We have developed restructuring techniques for compiling programs to distributed memory and memory access NUMA architectures like the IBM and where processor can access local memory faster than memory To get good performance the compiler must not only parallelize but must also ensure locality of reference by matching code and data distribution when references must be made block transfers are preferable to many small messages We recently developed the best algorithm known for the automatic alignment of computation and data and are incorporating it into our compiler In earlier work we developed novel loop restructuring technique called access normalization which transforms loop nests for increased locality and potential for block transfers and implemented it in the LAMBDA loop transformation toolkit our paper summarizing these results won the best paper prize at ASPLOS We worked with to transfer this technology to HP FORTRAN compiler product line for uniprocessors and multiprocessors We have developed new frameworks for program analysis and optimization based on the dependence flow graph DFG The DFG knits together the data and control dependence information of program permitting the development of optimization algorithms that generate better code than is possible with competing approaches Our results are of independent interest for example we recently developed optimal algorithms for control dependence problems answering foundational question that had been open for almost decade This work led to the development of algorithm for computing the static single assignment SSA form of programs These results have been incorporated into number of compilers including those at IBM Microsoft HP and Flavors Professional Activities Panel member and organizer ACM Symposium on Principles and Practice of Parallel Programming Member NSF National Young Investigator NYI Awards Panel Consultant Hewlett Packard Labs Intel Corporation Army Ballistic Research Labs Odyssey Research Math Sciences Institute ACM TOPLAS IEEE Transactions on Computers Journal of Parallel and Distributed Computing Journal of Supercomputing IEEE Computer Editorial Board International Journal of Parallel Programming Awards National Science Foundation Presidential Young Investigator IBM Faculty Development Award Best paper prize ASPLOS Lectures Fast algorithms for control dependence problems Corporation Chelmsford Massachusetts January Computer Science Department Wayne State University Detroit Michigan February Rutgers University New Brunswick New Jersey May Microsoft Research Laboratories Redmond Washington June Publications Solving alignment using elementary linear algebra Proceedings of the Seventh Annual Workshop on Languages and Compilers for Parallel Computers LCPC Lecture Notes in Computer Science Ithaca NY August with David Bau Induprakas Kodukula Vladimir Kotlyar and Paul Stodghill APT data structure for optimal control dependence computation ACM SIGPLAN Conference on Programming Language Design and Implementation PLDI June with Gianfranco Bilardi Return to Annual Report Home Page Departmental Home Page If you have questions or comments please contact www Last modified November by Denise Moore denise	faculty	cornell
4329	 Server Date Wednesday GMT Thursday GMT Donald Greenberg Donald Greenberg Jacob Gould Schurman of Computer Science Director NSF Science and Technology Center for Computer Graphics and Scientific Visualization PhD Cornell University For the past two decades our computer graphics activities have involved the development of wide range of graphic input and display techniques number of input methods have been implemented and progress has been made on large variety of display routines Graphics research topics previously investigated include polygon clipping hidden surface algorithms texturing spatial and temporal aliasing problems geometric modeling parametric surface descriptions and color science Our current focus of graphics research involves the modeling of very complex environments and algorithms for realistic image synthesis modular testbed that is sufficiently flexible to evaluate different modeling and image generation techniques has been created Laboratory research is now being conducted on light reflection models methods for determining the interaction between reflecting surfaces techniques for improving the computational efficiency of parallel processing strategies perceptual studies surface modeling motion control dynamics constraint modeling strategies and host of other topics related to complex modeling and realistic image displays New application research is being started in volume rendering and medical imaging digital photography animation and the development of generic tools for scientific visualization as well as core technologies for environments Most of the research is conducted within the facilities of the Program of Computer Graphics which is member of the new National Science Foundation Science and Technology Center for Computer Graphics and Scientific Visualization Other participating universities are Brown University California Institute of Technology University of North Carolina Chapel Hill and the University of Utah University Activities Director Program of Computer Graphics Director National Science Foundation Science and Technology Center for Computer Graphics and Scientific Visualization Professional Activities Editorial Board Computer Graphics Journal National Academy of Engineering Founding Fellow American Institute of Medical and Biological Engineering Fellow ACM Return to Annual Report Home Page Departmental Home Page If you have questions or comments please contact www Last modified November by Denise Moore denise	faculty	cornell
4330	 Server Date Wednesday GMT Thursday GMT Tom Henzinger Thomas Henzinger HAVE MOVED Assistant Professor Computer Science Department Cornell University Ithaca NY Email tah Phone Fax Research Formal support for the development and analysis of concurrent and embedded systems Related research at Cornell and worldwide Resume Publications Reactive modules formal methodology for the analysis of concurrent systems logics and timed transition systems formal methodology for the analysis of systems Clock systems and timed automata more formal methodology for the analysis of systems Hybrid automata formal methodology for the analysis of embedded systems Bibliography bibtex list of publications Tools HyTech symbolic model checker for linear hybrid systems Courses CS Fall Advanced Programming Languages Conferences HYBRID Verification and Control of Hybrid Systems CAV Verification Last updated on September tah	faculty	cornell
4331	 Server Date Wednesday No match GMT Thursday GMT Jon Kleinberg Homepage Jon Kleinberg kleinber Assistant Professor of Computer Science Cornell University Ithaca NY My research interests are in algorithms and combinatorial optimization with an emphasis on approximation computational geometry network optimization and distributed computing and algorithms in molecular biology Recent work has included approximation algorithms for routing and disjoint paths problems in networks adversarial queueing theory an approach to analyzing the stability of network routing protocols without probabilistic assumptions geometric methods in combinatorial optimization particularly the use of positive programming and geometric algorithms for studying molecular conformation am spending the academic year visiting the IBM Almaden Research Center Click here to see Selected Publications Miscellaneous Links PAPERS Approximation Algorithms and Combinatorial Optimization Kleinberg unsplittable flow Proc IEEE Symposium on Foundations of Computer Science to appear Kleinberg Rubinfeld Short paths in expander graphs Proc IEEE Symposium on Foundations of Computer Science to appear Kleinberg Tardos Disjoint paths in densely embedded graphs Proc IEEE Symposium on Foundations of Computer Science Kleinberg Tardos Approximations for the disjoint paths problem in planar networks Proc ACM Symposium on Theory of Computing Aggarwal Kleinberg Williamson paths on the mesh and new in VLSI layout Proc ACM Symposium on Theory of Computing Goemans Kleinberg An improved approximation ratio for the minimum latency problem Proc Symposium on Discrete Algorithms Kleinberg Goemans The Lovasz theta function and programming relaxation of vertex cover To appear in SIAM Discrete Math Algorithms Kleinberg The localization problem for mobile robots Proc IEEE Symposium on Foundations of Computer Science Kleinberg search in simple polygon Proc Symposium on Discrete Algorithms Kleinberg lower bound for balancing algorithms Information Processing Letters Kleinberg Geometric algorithms Information Processing Letters Kleinberg algorithms for robot navigation and server problems Master Thesis Parallel and Distributed Computing Andrews Awerbuch Fernandez Kleinberg Leighton Liu Universal stability results for greedy protocols Proc IEEE Symposium on Foundations of Computer Science to appear Borodin Kleinberg Raghavan Sudan Williamson Adversarial queueing theory Proc ACM Symposium on Theory of Computing Kleinberg Attiya Lynch between message delivery and quiesce times in connection management protocols Proc Israel Symposium on Theory of Computing and Systems Kleinberg Mullainathan Resource bounds and combinations of consensus objects Proc ACM Symposium on Principles of Distributed Computing Geometric Algorithms Berger Kleinberg Leighton Reconstructing Model with Arbitrary Errors Proc ACM Symposium on Theory of Computing Huttenlocher Kleinberg Comparing point sets under projection Proc Symposium on Discrete Algorithms Huttenlocher Kedem Kleinberg On dynamic Voronoi diagrams and the minimum Hausdorff distance for point sets under Euclidean motion in the plane Proc ACM Symposium on Computational Geometry Huttenlocher Kleinberg Invariants of set of points or line segments under projection Cornell University Computer Science Technical Report TR July SOME LINKS Search Tools and Bibliographies AltaVista Infoseek Excite Yahoo NYNEX Yellow Pages Glimpse computer science bibliographies NCSTRL Networked Computer Science Technical Reports Library David Jones Hypertext Bibliography Project Academic Sites Cornell University Cornell Computer Science Cornell Operations Research MIT Lab for Computer Science MIT LCS Theory of Computation Group Stanford Computer Science Berkeley Computer Science Computing Research Association National Science Foundation Theory of Computing TCS Virtual Address Book Bibliographies on of Computer Science Compendium of NP Optimization Problems FOCS conference SODA conference STOC conference Computational Biology Computational Biology at USC CARB Biocomputing Resources SDSC List of Computational Biology Servers Computational Geometry David Eppstein Geometry Junkyard Jeff Erickson Computational Geometry Page Internet Security MITRE Security Information Resources Princeton Safe Internet Programming Group Ron Rivest Cryptography and Security Links Miscellaneous Netscape Intellicast CNN Interactive Tennis Association Chess Online Car Talk Jon Kleinberg Department of Computer Science Upson Hall Cornell University Ithaca NY kleinber	faculty	cornell
4332	 Server Date Wednesday GMT Thursday GMT Activities Tardos Tardos Associate Professor Department of Computer Science Upson Hall Cornell University Ithaca NY phone fax Email eva School of Operations Research and Industrial Engineering phone FAX eva Click here to see my daughter Rebecca Julia Shmoys Current Activities Current Research Recent Publications Current Research Broadly speaking my research interest is the theory of algorithms including many aspects of computational complexity theory am mostly working on combinatorial optimization problems in particular network problems approximation algorithms and linear and integer programming problems Recent Publications Research Papers Survey papers Research Papers Shmoys and Tardos An approximation algorithm for the generalized assignment problem Mathematical Programming Preliminary version has appeared in the proceeding of the Annual Symposium on Discrete Algorithms January Plotkin and Tardos Improved Bounds on the Ratio for Multicommodity Flows to appear in Combinatorica Preliminary version has appeared in the Proceedings of the Annual ACM Symposium on Theory of Computing pp ORIE Klein Plotkin Stein and Tardos Faster approximation algorithms for the unit capacity concurrent flow problem with applications to routing and finding sparse cuts SIAM Journal on Computing Preliminary version has appeared in the proceedings of the Annual ACM Symposium on the Theory of Computing Leighton Makedon Plotkin Stein Tardos Tragoudas Fast Approximation Algorithms for Multicommodity Flow Problems Journal of Computer and System Sciences special issue pp Preliminary version has appeared in the Proceedings of the Annual ACM Symposium on the Theory of Computing Plotkin Shmoys and Tardos Fast approximation algorithms for fractional packing and covering problems to appear in Mathematics of Operations Research ORIE Preliminary version has appeared in the Proceedings of the Annual IEEE Symposium on the Foundations of Computer Science Goemans Goldberg Plotkin Shmoys Tardos and Williamson Improved approximation algorithms for network design problems In the proceeding of the Annual Symposium on Discrete Algorithms January pp ORIE Hoppe and Tardos Polynomial Time Algorithms for Some Evacuation Problems In the proceeding of the Annual Symposium on Discrete Algorithms January pp ORIE Hoppe and Tardos The Quickest Transshipment Problem in the proceeding of the Annual Symposium on Discrete Algorithms pp ORIE Klein Plotkin Rao and Tardos Approximation Algorithms for Steiner and Directed Multicuts ORIE Kleinberg and Tardos Approximations for the Disjoint Paths Problem in Planar Networks in the Proceedings of the Annual ACM Symposium on Theory of Computing pp ORIE Kleinberg and Tardos Disjoint Paths in Densely Embedded Graphs in the Proceedings of the Annual IEEE Symposium on the Foundations of Computer Science pp new version of ORIE Rabani and Tardos Distributed Packet Switching in Arbitrary Networks in the ACM Symposium on Theory of Computing May pp ps version Fleischer and Tardos Separating Maximally Violated Comb Inequalities in Planar Graphs to appear in IPCO June ORIE Survey Papers Goldberg Tardos and Tarjan Network Flow Algorithms in Paths Flows and eds Korte Lovasz and Schrijver Tardos Strongly Polynomial and Combinatorial Algorithms in Optimization in the Proceedings of the International Congress of Mathematicians Kyoto Tokyo Shmoys and Tardos Computational complexity Handbook of Combinatorics eds Graham Grotschel and Lovasz North Holland to appear Lovasz Shmoys and Tardos Combinatorics in Computer Science to appear in the Handbook of Combinatorics eds Graham and Lovasz North Holland to appear Tardos Approximate Theorems and Fast Approximation Algorithms for Multicommodity Flow Problems annotated bibliography In Proc of the Summer School on Combinatorial Optimization in Maastricht The Netherlands Tardos Approximate Theorems and Fast Approximation Algorithms for Multicommodity Flow Problems In Proc Network Optimization Theory and Practice NETFLOW in San Miniato PI Italy	faculty	cornell
4333	 Server Date Wednesday GMT Thursday GMT Dean Krafft Selected URLs Dean Points of Interest Cornell Servers Cornell CS home page CUINFO Web Server Engineering Library page Cornell Legal Information Institute Cornell Directories Project public server page DIMUND Document Image Understanding and Character Recognition WWW Server SIAM gopher server CS Information Capture and Access Course Illinois Digital Library Stanford Digital Library Michigan Digital Library Berkeley Digital Library Search Tools The Lycos WWW Search Engine Veronica GOPHER Search Tool The Archie Gateway search Anonymous FTP sites The CMU CS Department has put together an excellent collection of search tools Network Information Scout Report at Internic Planet Earth and the Whole Internet Catalog which is part of the Global Network Navigator CERN WWW Reference Page All the FAQs Various Stuff Mailing List Pro Audio Gear FolkBook Folk Music Home Page Ithaca Weather Forecast and the weather elsewhere Security Reference Index	faculty	cornell
4334	 Server Date Wednesday GMT Thursday GMT John Hopcroft John Hopcroft Joseph Silbert Dean of Engineering Professor of Computer Science PhD Stanford University On January was appointed dean of the College of Engineering and now oversee the ten academic departments that comprise the college as well as various research units My involvement with the Computer Science Department continues through research on robust geometric algorithms modeling and simulation and information capture and access In collaboration with the Design Research Institute we are developing technologies to facilitate information capture and access within an engineering design environment Among the technologies being researched are distributed databases and persistent object storage document image processing and management multimedia and user interface technology information science for heterogeneous data knowledge representation and organization and remote collaboration technologies Professional Activities Member National Research Council Commission on Physical Sciences Mathematics and Applications Member National Science Board Member Scientific Advisory Board United States Air Force Member National Academy of Engineering Fellow American Academy of Arts and Sciences Fellow American Association for the Advancement of Science AAAS Fellow Institute of Electrical and Electronics Engineers IEEE Fellow Association for Computing Machinery Chairman SIAM Board of Trustees Member Scientific Advisory Committee for the David and Lucile Packard Foundation Member Sloan Research Fellowship Committee Advisory Board Supercomputing Research Center Institute for Defense Analysis Editor Oxford University Press International Series on Computer Science Algorithmica Discrete and Computational Geometry Associate Editor International Journal of Computational Geometry and Applications Journal of Computer and Systems Sciences Journal of Information Sciences Return to Annual Report Home Page Departmental Home Page If you have questions or comments please contact www Last modified November by Denise Moore denise	faculty	cornell
4335	 Server Date Wednesday GMT Monday GMT Praveen Seshadri Home Page Praveen Seshadri Assistant Professor Computer Science Department Cornell University Upson Hall Ithaca NY USA Office FAX Advanced Database Systems CS Fall The PREDATOR DBMS Project End ADTs as we know them The Case for Enhanced Abstract Data Types SIGMOD submission Professional Publications The SEQ project time to put your database in order Management of Sequence Data postscript of my PhD thesis in page format Personal Warren Road Ithaca NY Ranjani Ramamurthy Green Bay Packers	faculty	cornell
