Unnamed: 0	sentence	label
10027	 Xref: cantaloupe.srv.cs.cmu.edu comp.sys.ibm.pc.hardware:60364 comp.os.386bsd.questions:1856 Newsgroups: comp.sys.ibm.pc.hardware,comp.os.386bsd.questions Path: cantaloupe.srv.cs.cmu.edu!crabapple.srv.cs.cmu.edu!fs7.ece.cmu.edu!europa.eng.gtefsd.com!gatech!swrinde!zaphod.mps.ohio-state.edu!uwm.edu!cs.utexas.edu!geraldo.cc.utexas.edu!portal.austin.ibm.com!awdprime.austin.ibm.com!hartmann.austin.ibm.com!lance From: lance@hartmann.austin.ibm.com (Lance Hartmann) Subject: Re: S3 video card at diffe	comp.sys.ibm.pc.hardware
10028	 Path: cantaloupe.srv.cs.cmu.edu!crabapple.srv.cs.cmu.edu!bb3.andrew.cmu.edu!news.sei.cmu.edu!cis.ohio-state.edu!zaphod.mps.ohio-state.edu!usc!enterpoop.mit.edu!Shiva.COM!bu.edu!ggeorge From: ggeorge@bu.edu (Gerry George) Newsgroups: comp.sys.ibm.pc.hardware Subject: Re: Archive controler Message-ID: <116405@bu.edu> Date: 22 Apr 93 02:52:23 GMT References: <9304011837.AA08716@sobel.u-strasbg.fr> Sender: news@bu.edu Lines: 16 X-Newsreader: Tin 1.1 PL5 Frederic PIERRE (fred@sobel.u-strasbg.fr) wro	comp.sys.ibm.pc.hardware
10029	 Path: cantaloupe.srv.cs.cmu.edu!crabapple.srv.cs.cmu.edu!fs7.ece.cmu.edu!europa.eng.gtefsd.com!gatech!swrinde!zaphod.mps.ohio-state.edu!uwm.edu!cs.utexas.edu!uunet!valinor.mythical.com!n5ial!jim From: jim@n5ial.mythical.com (Jim Graham) Newsgroups: comp.sys.ibm.pc.hardware Subject: Re: Possible FAQ question about a UART Keywords: 16550 Message-ID: <1993Apr17.135119.1855@n5ial.mythical.com> Date: Sat, 17 Apr 1993 13:51:19 GMT References: <1993Apr15.054552.14548@henson.cc.wwu.edu> Organization: w	comp.sys.ibm.pc.hardware
10030	 Path: cantaloupe.srv.cs.cmu.edu!rochester!udel!bogus.sura.net!howland.reston.ans.net!usenet.ins.cwru.edu!cleveland.Freenet.Edu!ab245 From: ab245@cleveland.Freenet.Edu (Sam Latonia) Newsgroups: comp.sys.ibm.pc.hardware Subject: Re: Heatsink needed Date: 16 Apr 1993 06:46:51 GMT Organization: Case Western Reserve University, Cleveland, Ohio (USA) Lines: 9 Message-ID: <1qlkor$k4q@usenet.INS.CWRU.Edu> NNTP-Posting-Host: slc10.ins.cwru.edu Andrew, You can get the heat sinks at Digi-Key 1-800-344-453	comp.sys.ibm.pc.hardware
10031	 Path: cantaloupe.srv.cs.cmu.edu!rochester!udel!bogus.sura.net!news-feed-1.peachnet.edu!gatech!howland.reston.ans.net!sol.ctr.columbia.edu!eff!world!mv!jeck!howtek.MV.COM!phunt.howtek.MV.COM!phil From: phil@howtek.MV.COM (Phil Hunt) Newsgroups: comp.sys.ibm.pc.hardware Subject: Motherboard manufacturer & What is this slot for? Date: Thu, 22 Apr 93 16:15:14 EST Organization: Howtek, Inc. Message-ID: <D2150040.vot8i1@phunt.howtek.MV.COM> Reply-To: phil@howtek.MV.COM (Phil Hunt) X-Mailer: uAccess -	comp.sys.ibm.pc.hardware
10032	 Newsgroups: comp.sys.ibm.pc.hardware Path: cantaloupe.srv.cs.cmu.edu!rochester!udel!gatech!howland.reston.ans.net!zaphod.mps.ohio-state.edu!uwm.edu!caen!destroyer!cs.ubc.ca!unixg.ubc.ca!ucla-mic!MVS.OAC.UCLA.EDU!EEY9JJT From: EEY9JJT@MVS.OAC.UCLA.EDU (John Talbert) Subject: HP LaserJet FAX - opinions needed Message-ID: <19930423134407EEY9JJT@MVS.OAC.UCLA.EDU> Sender: MVS NNTP News Reader <NNMVS@MVS.OAC.UCLA.EDU> Nntp-Posting-Host: mvs.oac.ucla.edu Date: 23 Apr 93 13:44:03 PDT Lines: 5 Has anyon	comp.sys.ibm.pc.hardware
10033	 Newsgroups: comp.sys.ibm.pc.hardware Path: cantaloupe.srv.cs.cmu.edu!magnesium.club.cc.cmu.edu!news.sei.cmu.edu!cis.ohio-state.edu!magnus.acs.ohio-state.edu!usenet.ins.cwru.edu!howland.reston.ans.net!ux1.cso.uiuc.edu!bradley.bradley.edu!camelot!im14u2c From: im14u2c@camelot.bradley.edu (Joe Zbiciak) Subject: Re: Booting from B drive Message-ID: <im14u2c.735175987@camelot> Sender: news@bradley.bradley.edu Nntp-Posting-Host: camelot.bradley.edu Organization: Happy Campers USA References: <C5KDJE.	comp.sys.ibm.pc.hardware
10034	 Path: cantaloupe.srv.cs.cmu.edu!das-news.harvard.edu!noc.near.net!howland.reston.ans.net!wupost!sdd.hp.com!saimiri.primate.wisc.edu!caen!nic.umass.edu!titan.ucs.umass.edu!not-for-mail From: dtodd@titan.ucs.umass.edu (David M. Todd) Newsgroups: comp.sys.ibm.pc.hardware Subject: Swap boot drive on 486 Date: 18 Apr 1993 12:33:39 -0400 Organization: University of Massachusetts, Amherst Lines: 11 Message-ID: <1qrvt3INNc45@titan.ucs.umass.edu> Reply-To: David.Todd@Psych.UMass.EDU NNTP-Posting-Host: t	comp.sys.ibm.pc.hardware
10035	 Path: cantaloupe.srv.cs.cmu.edu!crabapple.srv.cs.cmu.edu!bb3.andrew.cmu.edu!andrew.cmu.edu!sw3n+ From: Shane Cheney Wang <sw3n+@andrew.cmu.edu> Newsgroups: comp.sys.ibm.pc.hardware Subject: conner 120mb problem Date: Thu, 15 Apr 1993 21:50:16 -0400 Organization: Freshman, Electrical and Computer Engineering, Carnegie Mellon, Pittsburgh, PA Lines: 14 Message-ID: <IfnV3MG00Uh_489l1u@andrew.cmu.edu> NNTP-Posting-Host: po5.andrew.cmu.edu HI,     Recently, when I run the Norton Disk surface test, I 	comp.sys.ibm.pc.hardware
10036	 Xref: cantaloupe.srv.cs.cmu.edu comp.periphs.scsi:11966 comp.os.os2.misc:57639 bit.listserv.os2-l:1867 comp.sys.ibm.pc.hardware:60239 Newsgroups: comp.periphs.scsi,comp.os.os2.misc,bit.listserv.os2-l,comp.sys.ibm.pc.hardware Path: cantaloupe.srv.cs.cmu.edu!crabapple.srv.cs.cmu.edu!fs7.ece.cmu.edu!europa.eng.gtefsd.com!howland.reston.ans.net!spool.mu.edu!uunet!mcsun!sun4nl!kubds1.kub.nl!volkert From: volkert@kub.nl (Volkert) Subject: Q: which of these CD-ROM players would you choose for OS/2? Me	comp.sys.ibm.pc.hardware
10037	 Xref: cantaloupe.srv.cs.cmu.edu comp.os.msdos.misc:12969 comp.sys.ibm.pc.hardware:60492 Newsgroups: comp.os.msdos.misc,comp.sys.ibm.pc.hardware Path: cantaloupe.srv.cs.cmu.edu!das-news.harvard.edu!noc.near.net!howland.reston.ans.net!usc!sdd.hp.com!cs.utexas.edu!utnut!utgpu!credit.erin.utoronto.ca!e324ngon From: e324ngon@credit.erin.utoronto.ca (Ngo  Nguyen) Subject: Re: Date is stuck Message-ID: <1993Apr19.063104.3023@credit.erin.utoronto.ca> Organization: University of Toronto, Erindale Campus	comp.sys.ibm.pc.hardware
10038	 Newsgroups: comp.sys.ibm.pc.hardware Path: cantaloupe.srv.cs.cmu.edu!crabapple.srv.cs.cmu.edu!fs7.ece.cmu.edu!europa.eng.gtefsd.com!gatech!purdue!mentor.cc.purdue.edu!noose.ecn.purdue.edu!en.ecn.purdue.edu!picano From: picano@en.ecn.purdue.edu (Silvio Picano) Subject: Logitech 2-button mouse & BIOS routines availability ? Message-ID: <1993Apr16.151956.17453@en.ecn.purdue.edu> Organization: Purdue University Engineering Computer Network Date: Fri, 16 Apr 93 15:19:56 GMT Lines: 21 Newsgroups: com	comp.sys.ibm.pc.hardware
10039	 Path: cantaloupe.srv.cs.cmu.edu!magnesium.club.cc.cmu.edu!news.sei.cmu.edu!cis.ohio-state.edu!zaphod.mps.ohio-state.edu!uwm.edu!linac!unixhub!lll-winken.llnl.gov!snll-arpagw!hwstock From: hwstock@snll-arpagw.llnl.gov (stockman harlan w) Newsgroups: comp.sys.ibm.pc.hardware Subject: pentium clock counts Message-ID: <527@snll-arpagw.llnl.gov> Date: 19 Apr 93 15:53:00 GMT Organization: Sandia National Laboratories Lines: 7 Does anyone have a list of the clock counts for pentium instructions -- or 	comp.sys.ibm.pc.hardware
10040	 Xref: cantaloupe.srv.cs.cmu.edu comp.sys.ibm.pc.hardware:61063 comp.sys.ibm.pc.misc:34394 Path: cantaloupe.srv.cs.cmu.edu!das-news.harvard.edu!noc.near.net!howland.reston.ans.net!zaphod.mps.ohio-state.edu!malgudi.oar.net!caen!batcomputer!munnari.oz.au!goanna!gtj From: gtj@goanna.cs.rmit.oz.au (Glenn T Jayaputera) Newsgroups: comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.misc Subject: How to change the cluster size Message-ID: <18211@goanna.cs.rmit.oz.au> Date: 23 Apr 93 09:56:14 GMT Followup-To: pos	comp.sys.ibm.pc.hardware
10041	 Path: cantaloupe.srv.cs.cmu.edu!crabapple.srv.cs.cmu.edu!fs7.ece.cmu.edu!europa.eng.gtefsd.com!howland.reston.ans.net!bogus.sura.net!news-feed-1.peachnet.edu!umn.edu!lynx.unm.edu!dns1.NMSU.Edu!dante!bgrubb From: bgrubb@dante.nmsu.edu (GRUBB) Newsgroups: comp.sys.ibm.pc.hardware Subject: Re: Why VESA Local-Bus ???? Date: 15 Apr 1993 18:20:48 GMT Organization: New Mexico State University, Las Cruces, NM Lines: 20 Distribution: world Message-ID: <1qk920INNo1j@dns1.NMSU.Edu> NNTP-Posting-Host: dant	comp.sys.ibm.pc.hardware
10042	 Path: cantaloupe.srv.cs.cmu.edu!das-news.harvard.edu!noc.near.net!uunet!virgin!unhtel!mozz.unh.edu!kepler.unh.edu!ggg From: ggg@kepler.unh.edu (Gregory G Greene) Newsgroups: comp.sys.ibm.pc.hardware Subject: Re: IDE vs SCSI Date: 18 Apr 1993 18:19:58 GMT Organization: University of New Hampshire  -  Durham, NH Lines: 12 Message-ID: <1qs64e$foo@mozz.unh.edu> References: <1993Apr13.135251.16220@julian.uwo.ca> <1qj1afINN6ii@fmsrl7.srl.ford.com> <1qm5c9$6on@hcx1.ssd.csd.harris.com> NNTP-Posting-Hos	comp.sys.ibm.pc.hardware
10043	 Newsgroups: comp.sys.ibm.pc.hardware Path: cantaloupe.srv.cs.cmu.edu!crabapple.srv.cs.cmu.edu!fs7.ece.cmu.edu!europa.eng.gtefsd.com!howland.reston.ans.net!zaphod.mps.ohio-state.edu!caen!batcomputer!ghost.dsi.unimi.it!dei.unipd.it!emma.dei.unipd.it!fedro From: fedro@dei.unipd.it (Enrico Fedrigo 274212/IL) Subject: Hardware for image processing Message-ID: <C5uBC4.IM9@dei.unipd.it> Sender: usenet@dei.unipd.it Reply-To: fedro@dei.unipd.it Organization: Universita' di Padova, Italia Date: Wed, 21 A	comp.sys.ibm.pc.hardware
10044	 Newsgroups: comp.sys.ibm.pc.hardware Path: cantaloupe.srv.cs.cmu.edu!crabapple.srv.cs.cmu.edu!bb3.andrew.cmu.edu!news.sei.cmu.edu!cis.ohio-state.edu!pacific.mps.ohio-state.edu!zaphod.mps.ohio-state.edu!saimiri.primate.wisc.edu!relay!sunoco!whiles From: whiles@nswc.navy.mil (William Scott Hiles x1568) Subject: Re: Tape Drive Problems Message-ID: <1993Apr6.200034.12352@relay.nswc.navy.mil> Sender: news@relay.nswc.navy.mil Reply-To: whiles@nswc.navy.mil Organization: Naval Surface Warfare Center, 	comp.sys.ibm.pc.hardware
10045	 Path: cantaloupe.srv.cs.cmu.edu!magnesium.club.cc.cmu.edu!news.sei.cmu.edu!fs7.ece.cmu.edu!europa.eng.gtefsd.com!darwin.sura.net!tulane!theozone!chris.crayton From: chris.crayton@ozonehole.com (Chris Crayton) Newsgroups: comp.sys.ibm.pc.hardware Subject: Where can i buy a bios? Message-ID: <10010.24.uupcb@ozonehole.com> Date: 21 Apr 93 17:37:00 GMT Distribution: world Organization: Ozone Online Operations, Inc. - New Orleans, LA Reply-To: chris.crayton@ozonehole.com (Chris Crayton) Lines: 29 **	comp.sys.ibm.pc.hardware
10046	 Path: cantaloupe.srv.cs.cmu.edu!das-news.harvard.edu!noc.near.net!howland.reston.ans.net!gatech!swrinde!elroy.jpl.nasa.gov!sdd.hp.com!nigel.msen.com!fmsrl7!lynx.unm.edu!dns1.NMSU.Edu!dante!bgrubb From: bgrubb@dante.nmsu.edu (GRUBB) Newsgroups: comp.sys.ibm.pc.hardware Subject: Re: IDE vs SCSI Date: 18 Apr 1993 19:30:47 GMT Organization: New Mexico State University, Las Cruces, NM Lines: 39 Distribution: world Message-ID: <1qsa97INNm7b@dns1.NMSU.Edu> NNTP-Posting-Host: dante.nmsu.edu richk@greby	comp.sys.ibm.pc.hardware
10997	 Newsgroups: comp.graphics Path: cantaloupe.srv.cs.cmu.edu!rochester!cornell!batcomputer!caen!sol.ctr.columbia.edu!news.unomaha.edu!nevada.edu!jimi!physics.unr.edu!dws015!menchett From: menchett@dws015.unr.edu (Peter J Menchetti) Subject: Adobe Type Manager - what good is it?? Message-ID: <1993May17.212227.6568@physics.unr.edu> Sender: usenet@physics.unr.edu (Usenet login account) Organization: University of Nevada, Reno  Department of Computer Science Date: Mon, 17 May 1993 21:22:27 GMT Lines: 	comp.graphics
10998	 Xref: cantaloupe.srv.cs.cmu.edu comp.graphics:38683 comp.graphics.animation:3082 Newsgroups: comp.graphics,comp.graphics.animation Path: cantaloupe.srv.cs.cmu.edu!das-news.harvard.edu!noc.near.net!howland.reston.ans.net!ira.uka.de!news.dfn.de!hpux.rz.uni-jena.de!news.tu-ilmenau.de!PrakInf.TH-Ilmenau.DE!schmidt From: schmidt@PrakInf.TH-Ilmenau.DE (Schmidt) Subject: Re: POV file constructor for Unix/X11 Message-ID: <1993Apr23.082934.2790@news.tu-ilmenau.de> Sender: news@news.tu-ilmenau.de (Newsse	comp.graphics
10999	 Newsgroups: comp.x,comp.graphics Path: cantaloupe.srv.cs.cmu.edu!crabapple.srv.cs.cmu.edu!bb3.andrew.cmu.edu!news.sei.cmu.edu!cis.ohio-state.edu!pacific.mps.ohio-state.edu!zaphod.mps.ohio-state.edu!menudo.uh.edu!uuneo!sugar!jbrandt From: jbrandt@NeoSoft.com (J Brandt) Subject: Beta Testers Wanted for Graphics Libraries Organization: NeoSoft Communications Services -- (713) 684-5900 Date: Tue, 20 Apr 1993 19:18:15 GMT Message-ID: <C5sqyG.M1C@sugar.neosoft.com> Keywords: xeg ceg beta imsl vni x g	comp.graphics
11000	 Newsgroups: comp.graphics Path: cantaloupe.srv.cs.cmu.edu!magnesium.club.cc.cmu.edu!news.sei.cmu.edu!cis.ohio-state.edu!pacific.mps.ohio-state.edu!zaphod.mps.ohio-state.edu!howland.reston.ans.net!gatech!purdue!yuma!longs.LANCE.ColoState.Edu!xz775327 From: xz775327@longs.LANCE.ColoState.Edu (Xia Zhao) Subject: more on radiosity Sender: news@yuma.ACNS.ColoState.EDU (News Account) Message-ID: <Apr20.231549.66319@yuma.ACNS.ColoState.EDU> Date: Tue, 20 Apr 1993 23:15:49 GMT Nntp-Posting-Host: zirkel	comp.graphics
11001	 Path: cantaloupe.srv.cs.cmu.edu!magnesium.club.cc.cmu.edu!news.sei.cmu.edu!cis.ohio-state.edu!zaphod.mps.ohio-state.edu!howland.reston.ans.net!news.ans.net!cmcl2!netnews!spunky!slinky!daruwala From: daruwala@slinky.ims (Raoul-Sam Daruwala) Newsgroups: comp.graphics Subject: VRrend386, where is it kept? Keywords: VRrend386 Message-ID: <919@spunky.NYU.EDU> Date: 26 Apr 93 20:56:45 GMT Sender: notes@spunky.NYU.EDU Reply-To: daruwala@cs.nyu.edu Organization: Sun Microsystems Lines: 8 I'm told that 	comp.graphics
11002	 Xref: cantaloupe.srv.cs.cmu.edu comp.graphics:38745 comp.sys.amiga.graphics:14224 comp.graphics.animation:3096 Newsgroups: comp.graphics,comp.sys.amiga.graphics,comp.graphics.animation Path: cantaloupe.srv.cs.cmu.edu!magnesium.club.cc.cmu.edu!news.sei.cmu.edu!cis.ohio-state.edu!magnus.acs.ohio-state.edu!zaphod.mps.ohio-state.edu!cs.utexas.edu!utnut!torn!spartan.ac.BrockU.CA!tmc From: tmc@spartan.ac.BrockU.CA (Tim Ciceran) Subject: Re: Newsgroup Split Message-ID: <1993Apr25.182203.27829@spartan.	comp.graphics
11003	 Newsgroups: comp.graphics Path: cantaloupe.srv.cs.cmu.edu!magnesium.club.cc.cmu.edu!news.sei.cmu.edu!cis.ohio-state.edu!magnus.acs.ohio-state.edu!usenet.ins.cwru.edu!howland.reston.ans.net!noc.near.net!uunet!demos!ipmce!news-server From:  Valentin E. Vulihman <vulih@ipmce.su> Subject: Attractive drawing on the sphere Message-ID: <Lhym2shO7e@ipmce.su> Lines: 2 Sender: news-server@ipmce.su Reply-To: vulih@ipmce.su Organization: Inst. of Prec. Mech. & Comp. Equip., Moscow, Russia Date: Fri, 23 Apr	comp.graphics
11004	 Path: cantaloupe.srv.cs.cmu.edu!magnesium.club.cc.cmu.edu!pitt.edu!wbdst From: wbdst+@pitt.edu (William B Dwinnell) Newsgroups: comp.graphics Subject: Re: Intel's PCI standard??? Message-ID: <10461@blue.cis.pitt.edu> Date: 30 Apr 93 10:36:44 GMT References: <C69ouJ.8IA@ucdavis.edu> Sender: news+@pitt.edu Organization: University of Pittsburgh Lines: 7 vamilliron:  Yes, Intel's PCI is (another) Local Bus standard, which can be used for graphics, although I believe Local Buses can be used for oth	comp.graphics
11005	" Newsgroups: comp.graphics Path: cantaloupe.srv.cs.cmu.edu!magnesium.club.cc.cmu.edu!news.sei.cmu.edu!cis.ohio-state.edu!pacific.mps.ohio-state.edu!zaphod.mps.ohio-state.edu!sdd.hp.com!news.cs.indiana.edu!kkim@cs.indiana.edu From: ""kwansik kim"" <kkim@cs.indiana.edu> Subject: Where is FAQ ? Message-ID: <1993Apr27.122710.18470@news.cs.indiana.edu> Organization: Indiana University Computer Science, Bloomington Distribution: usa Date: Tue, 27 Apr 1993 12:27:01 -0500 Lines: 4 Where can I find it ? Th"	comp.graphics
11006	 Newsgroups: comp.graphics Path: cantaloupe.srv.cs.cmu.edu!crabapple.srv.cs.cmu.edu!bb3.andrew.cmu.edu!news.sei.cmu.edu!cis.ohio-state.edu!pacific.mps.ohio-state.edu!zaphod.mps.ohio-state.edu!moe.ksu.ksu.edu!hobbes.physics.uiowa.edu!newsrelay.iastate.edu!news.iastate.edu!niko From: niko@iastate.edu (Nikolaus E Schuessler) Subject: Re: I donwloaded a .bin file from a unix machine - now what? Message-ID: <C65pB4.A9o@news.iastate.edu> Sender: news@news.iastate.edu (USENET News System) Organization:	comp.graphics
11007	 Path: cantaloupe.srv.cs.cmu.edu!magnesium.club.cc.cmu.edu!eddie.mit.edu!news.intercon.com!psinntp!internet!sbi!zeuswtc!bpa50!chandra From: chandra@bpa50.sbi.com (Chandra Prathuri @ Salomon Brothers Inc., NY ) Newsgroups: comp.graphics Subject: Graphics Library (GL) for HP and Sun Keywords: GL Message-ID: <1389@zeuswtc.sbi.com> Date: 12 May 93 00:25:25 GMT Sender: news@zeuswtc.sbi.com Lines: 10 Nntp-Posting-Host: bpa50.sbi.com We are looking for GL source code, which was developed by Silicon Gra	comp.graphics
11008	 Path: cantaloupe.srv.cs.cmu.edu!magnesium.club.cc.cmu.edu!news.sei.cmu.edu!fs7.ece.cmu.edu!europa.eng.gtefsd.com!howland.reston.ans.net!zaphod.mps.ohio-state.edu!pacific.mps.ohio-state.edu!linac!mp.cs.niu.edu!news.ecn.bgu.edu!anaxagoras.ils.nwu.edu!schwartz.ils.nwu.edu!user From: schwartz@ils.nwu.edu (diane schwartz) Newsgroups: comp.graphics Subject: re: SIGKids Research Showcase Call Followup-To: comp.graphics Date: 29 Apr 1993 16:33:37 GMT Organization: institute for the learning sciences Li	comp.graphics
11009	" Xref: cantaloupe.srv.cs.cmu.edu comp.graphics:38223 alt.graphics.pixutils:5302 comp.unix.programmer:10190 Newsgroups: comp.graphics,alt.graphics.pixutils,comp.unix.programmer Path: cantaloupe.srv.cs.cmu.edu!crabapple.srv.cs.cmu.edu!bb3.andrew.cmu.edu!news.sei.cmu.edu!cis.ohio-state.edu!zaphod.mps.ohio-state.edu!cs.utexas.edu!uunet!sybus.sybus.com!myrddin!ckctpa!crash From: crash@ckctpa.UUCP (Frank ""Crash"" Edwards) Subject: Re: forms for curses Message-ID: <1993Apr13.213614.4271@ckctpa.UUCP> Dat"	comp.graphics
11010	 Xref: cantaloupe.srv.cs.cmu.edu comp.graphics:39634 comp.sys.mac.misc:44480 Newsgroups: comp.graphics,comp.sys.mac.misc Path: cantaloupe.srv.cs.cmu.edu!rochester!cornell!batcomputer!munnari.oz.au!spool.mu.edu!uwm.edu!ux1.cso.uiuc.edu!newsrelay.iastate.edu!destroyer!cs.ubc.ca!unixg.ubc.ca!kakwa.ucs.ualberta.ca!acs.ucalgary.ca!powlesla From: powlesla@acs.ucalgary.ca (Jim Powlesland) Subject: Re: PICT, EPSF, etc map of Italy Message-ID: <93May12.152131.29764@acs.ucalgary.ca> Date: Wed, 12 May 93 1	comp.graphics
11011	 Path: cantaloupe.srv.cs.cmu.edu!crabapple.srv.cs.cmu.edu!fs7.ece.cmu.edu!europa.eng.gtefsd.com!howland.reston.ans.net!usenet.ins.cwru.edu!cleveland.Freenet.Edu!af774 From: af774@cleveland.Freenet.Edu (Chad Cipiti) Newsgroups: comp.graphics Subject: Good shareware paint and/or animation software for SGI? Date: 14 Apr 1993 13:24:52 GMT Organization: Case Western Reserve University, Cleveland, OH (USA) Lines: 15 Message-ID: <1qh3b5$7nc@usenet.INS.CWRU.Edu> Reply-To: af774@cleveland.Freenet.Edu (Ch	comp.graphics
11012	 Xref: cantaloupe.srv.cs.cmu.edu alt.binaries.pictures:6115 rec.arts.misc:1901 alt.artcom:1031 comp.graphics:38577 Newsgroups: alt.binaries.pictures,rec.arts.misc,alt.artcom,comp.graphics Path: cantaloupe.srv.cs.cmu.edu!rochester!udel!gatech!howland.reston.ans.net!zaphod.mps.ohio-state.edu!moe.ksu.ksu.edu!crcnis1.unl.edu!news.unomaha.edu!cwis!ed From: ed@cwis.unomaha.edu (Ed Stastny) Subject: The OTIS Project (FTP sites for original art and images) Message-ID: <ed.735421092@cwis> Keywords: Mr.Ow	comp.graphics
11013	 Xref: cantaloupe.srv.cs.cmu.edu comp.graphics:38809 sci.image.processing:2756 Path: cantaloupe.srv.cs.cmu.edu!magnesium.club.cc.cmu.edu!pitt.edu!gatech!howland.reston.ans.net!agate!ames!sun-barr!sh.wide!wnoc-tyo-news!cs.titech!sys.titech.ac.jp!pi.titech!pisun!malek From: malek@pi.titech.ac.jp (Zidouri Abdelmalek 03/95) Newsgroups: comp.graphics,sci.image.processing Subject: Re: TIFF: philosophical significance of 42 Message-ID: <MALEK.93Apr27203916@mimosa.pi.titech.ac.jp> Date: 27 Apr 93 11:39:	comp.graphics
11014	 Newsgroups: comp.graphics Path: cantaloupe.srv.cs.cmu.edu!magnesium.club.cc.cmu.edu!news.sei.cmu.edu!cis.ohio-state.edu!sample.eng.ohio-state.edu!purdue!mentor.cc.purdue.edu!news From: ab@nova.cc.purdue.edu (Allen B) Subject: Re: comp.graphics.programmer Message-ID: <C5sqCo.4M7@mentor.cc.purdue.edu> Sender: news@mentor.cc.purdue.edu (USENET News) Organization: Purdue University References: <1qukk7INNd4l@no-names.nerdc.ufl.edu> Date: Tue, 20 Apr 1993 19:05:10 GMT Lines: 26 In article <1qukk7INNd	comp.graphics
11015	 Path: cantaloupe.srv.cs.cmu.edu!crabapple.srv.cs.cmu.edu!bb3.andrew.cmu.edu!news.sei.cmu.edu!fs7.ece.cmu.edu!europa.eng.gtefsd.com!howland.reston.ans.net!usc!nic.csu.net!nermal!dane Newsgroups: comp.graphics Subject: Re: Trying to view POV files..... Message-ID: <1993Apr21.125153.4990@nic.csu.net> From: dane@nermal.santarosa.edu (Dane Jasper) Date: 21 Apr 93 12:51:52 PDT References: <1993Apr11.132604.13400@ornl.gov> Organization: Santa Rosa Junior College, Santa Rosa, CA Nntp-Posting-Host: nerm	comp.graphics
11016	 Newsgroups: comp.graphics Path: cantaloupe.srv.cs.cmu.edu!crabapple.srv.cs.cmu.edu!fs7.ece.cmu.edu!europa.eng.gtefsd.com!howland.reston.ans.net!sol.ctr.columbia.edu!The-Star.honeywell.com!umn.edu!news-feed-1.peachnet.edu!gatech!udel!news.intercon.com!psinntp!isc-newsserver!ultb!jxl9011 From: jxl9011@ultb.isc.rit.edu (J.X. Lee) Subject: JOB Message-ID: <1993Apr15.022015.25817@ultb.isc.rit.edu> Sender: news@ultb.isc.rit.edu (USENET News System) Nntp-Posting-Host: ultb-gw.isc.rit.edu Organization:	comp.graphics
11017	 Xref: cantaloupe.srv.cs.cmu.edu alt.binaries.pictures.supermodels:922 alt.graphics.pixutils:5375 comp.graphics:38820 alt.binaries.pictures.erotica.d:15166 alt.binaries.pictures.d:8896 Newsgroups: alt.binaries.pictures.supermodels,alt.graphics.pixutils,comp.graphics,alt.binaries.pictures.erotica.d,alt.binaries.pictures.d Path: cantaloupe.srv.cs.cmu.edu!rochester!udel!wupost!howland.reston.ans.net!zaphod.mps.ohio-state.edu!cs.utexas.edu!utnut!torn!nott!bnrgate!bnr.co.uk!uknet!nessie!v5.cgu.mcc.ac	comp.graphics
11018	 Newsgroups: comp.graphics Path: cantaloupe.srv.cs.cmu.edu!crabapple.srv.cs.cmu.edu!fs7.ece.cmu.edu!europa.eng.gtefsd.com!gatech!willis1.cis.uab.edu!nntp.msstate.edu!Ra.MsState.Edu!trb3 From: trb3@Ra.MsState.Edu (Tony R. Boutwell) Subject: HOT NEW 3D Software Message-ID: <trb3.734742669@Ra.MsState.Edu> Keywords: Imagine,3d Sender: news@ra.msstate.edu Nntp-Posting-Host: ra.msstate.edu Organization: Mississippi State University Date: Tue, 13 Apr 1993 23:11:09 GMT Lines: 20 There is a new product f	comp.graphics
11019	 Newsgroups: comp.graphics Path: cantaloupe.srv.cs.cmu.edu!crabapple.srv.cs.cmu.edu!fs7.ece.cmu.edu!europa.eng.gtefsd.com!emory!news-feed-1.peachnet.edu!darwin.sura.net!zaphod.mps.ohio-state.edu!moe.ksu.ksu.edu!osuunx.ucc.okstate.edu!constellation!midway.ecn.uoknor.edu!tiang From: tiang@midway.ecn.uoknor.edu (Tiang) Subject: Re: A Book I found... graphics Sender: usenet@constellation.ecn.uoknor.edu (Usenet Administrator) Message-ID: <C5Kzzw.Its@constellation.ecn.uoknor.edu> Date: Fri, 16 Apr 199	comp.graphics
11020	 Newsgroups: comp.graphics Path: cantaloupe.srv.cs.cmu.edu!magnesium.club.cc.cmu.edu!news.sei.cmu.edu!cis.ohio-state.edu!pacific.mps.ohio-state.edu!zaphod.mps.ohio-state.edu!darwin.sura.net!sgiblab!sgigate!odin!news From: ib@ivan.asd.sgi.com (Ivan Bach) Subject: Re: Adobe Photo Shop type software for Unix/X/Motif platforms? Message-ID: <C60D6L.2wD@odin.corp.sgi.com> Sender: news@odin.corp.sgi.com (Net News) Nntp-Posting-Host: ivan.asd.sgi.com Organization: Silicon Graphics, Inc., Mountain View, 	comp.graphics
