sentence	label
this version is raised a few notches above kiddie fantasy pablum by allen 's astringent wit . 	1
godfrey reggio 's career shines like a lonely beacon . 	1
, compelling story 	1
turns fanciful , grisly and engagingly quixotic . 	1
introducing an intriguing and alluring premise 	1
charm , cultivation and devotion 	1
very well-written 	1
potential success 	1
reflective and beautifully 	1
leaving the theater with a smile on your face 	1
is blazingly alive and admirable on many levels . 	1
be ( assayas ' ) homage to the gallic ` tradition of quality , 	1
an american 	1
even when it drags , we are forced to reflect that its visual imagination is breathtaking 	1
stylishly 	1
a work of extraordinary journalism , but it is also a work of deft and subtle poetry 	1
fanciful drama 	1
that delivers on the promise of excitement 	1
deeply moving french drama 	1
big-hearted and 	1
tsai has a well-deserved reputation as one of the cinema world 's great visual stylists , and in this film , every shot enhances the excellent performances . 	1
adorable italian guys 	1
no doubt the star and everyone else involved had their hearts in the right place . 	1
with exquisite craftsmanship 	1
tens 	1
may prove to be ( tsai 's ) masterpiece 	1
might just be the movie you 're looking for 	1
an affection 	1
love to come from an american director in years 	1
most resonant film since the killer . 	1
works out 	1
the widowmaker is derivative , overlong , and bombastic -- yet surprisingly entertaining . 	1
is great 	1
spirit 's visual imagination reminds you of why animation is such a perfect medium for children , because of the way it allows the mind to enter and accept another world . 	1
judging by those standards , ` scratch ' is a pretty decent little documentary . 	1
engaging , surprisingly touching british comedy 	1
, energy and geniality to please not only the fanatical adherents on either side , but also people who know nothing about the subject and think they 're not interested . 	1
confident filmmaking and a pair of fascinating performances 	1
by the dynamic first act 	1
too daft by half ... but supremely good natured . 	1
i have always appreciated a smartly written motion picture , and , whatever flaws igby goes down may possess , it is undeniably that . 	1
` epic 	1
easy to like 	1
steers , in his feature film debut , has created a brilliant motion picture . 	1
it 's rare to find a film to which the adjective ` gentle ' applies , 	1
`` frailty '' has been written so well , that even a simple `` goddammit ! '' 	1
what makes it worth watching 	1
deliver a riveting and surprisingly romantic ride 	1
you ca n't help but feel ` stoked . ' 	1
wonderful , imaginative script 	1
fun or 	1
unfolds with all the mounting tension of an expert thriller 	1
can be viewed as pure composition and form -- 	1
look at that clever angle ! 	1
of the best films of the year with its exquisite acting , inventive screenplay , mesmerizing music , and many inimitable scenes 	1
the surprisingly somber conclusion 	1
not only learning but inventing a remarkable new trick . 	1
's something to be said for a studio-produced film that never bothers to hand viewers a suitcase full of easy answers . 	1
is credible and remarkably mature 	1
highlighted by a gritty style and an excellent cast , it 's better than one might expect when you look at the list of movies starring ice-t in a major role . 	1
of the unsung heroes of 20th century 	1
that 's actually sort of amazing 	1
that rare movie that works on any number of levels -- as a film of magic and whimsy for children , a heartfelt romance for teenagers and a compelling argument about death , both pro and con , for adults 	1
a streetwise mclaughlin group 	1
funny and well-contructed 	1
visual splendor 	1
dragon 	1
most intense 	1
this is a visually stunning rumination on love , memory , history and the war between art and commerce . 	1
dialogue that cuts to the chase of the modern girl 's dilemma 	1
twohy 's a good yarn-spinner , and ultimately the story compels 	1
well-meant 	1
manage to be spectacularly outrageous 	1
of the best since the last waltz 	1
a wind-tunnel and a simply astounding cor-blimey-luv-a-duck cockney accent 	1
to provoke them 	1
remarkable skill 	1
is the stuff that disney movies are made of . 	1
enough sentimental 	1
that sends you out of the theater feeling 	1
a sun-drenched masterpiece , part parlor game , part psychological case study 	1
engaging comedy 	1
certainly an entertaining ride , despite many talky , slow scenes 	1
strong performances 	1
conceptual feat 	1
genuine rather than pandering 	1
randolph 	1
this is a gorgeous film - vivid with color , music and life . 	1
, wit and interesting characters 	1
a stylish but steady , and ultimately very satisfying , piece of character-driven storytelling 	1
it is an interesting exercise by talented writer/director anderson 	1
surprising flair 	1
i liked it just enough . 	1
nothing of the audience other than to sit back and enjoy a couple of great actors hamming it up 	1
huppert ... is magnificent 	1
intrigue 	1
is a powerful , naturally dramatic piece of low-budget filmmaking . 	1
perhaps it 's cliche to call the film ` refreshing 	1
kid-empowerment 	1
a fascinating , unnerving examination 	1
brilliantly written and well-acted 	1
it 's a smart , funny look at an arcane area of popular culture , and 	1
joy 	1
is wickedly fun to watch 	1
deft 	1
but that they are doing it is thought-provoking . 	1
a climax 	1
, scarily funny , sorrowfully sympathetic to the damage it surveys 	1
neil burger 's impressive fake documentary 	1
in looking at the comic effects of jealousy 	1
is tenderly observant of his characters . 	1
its dark , delicate treatment 	1
it 's excessively quirky and a little underconfident in its delivery , but otherwise this is the best ` old neighborhood ' project since christopher walken kinda romanced cyndi lauper in the opportunists . 	1
classify as it is hard to resist 	1
, undisputed scores a direct hit . 	1
of menacing atmosphere 	1
perfect for the proud warrior that still lingers in the souls of these characters 	1
in luminous interviews and amazingly evocative film from three decades ago 	1
a sincerely crafted picture 	1
is a visually stunning rumination on love , memory , history and the war between art and commerce 	1
about how good it all was , and started doing nothing but reacting to it - feeling a part of its grand locations , thinking urgently as the protagonists struggled , feeling at the mercy of its inventiveness , gasping at its visual delights 	1
soderbergh , like kubrick before him , may not touch the planet 's skin , but understands the workings of its spirit . 	1
spontaneity in its execution 	1
feels as immediate as the latest news footage from gaza and , because of its heightened , well-shaped dramas , twice as powerful . 	1
spiderman rocks 	1
stirs us as well . 	1
your 20th outing shows off a lot of stamina and vitality , and get this , madonna 's cameo does n't suck ! 	1
miracles 	1
`` shakes the clown '' , a much funnier film with a similar theme 	1
, madonna is one helluva singer . 	1
will probably find it fascinating 	1
good ear 	1
fascinating but flawed look 	1
to treat its characters , weak and strong , as fallible human beings , not caricatures , and 	1
though it goes further than both , anyone who has seen the hunger or cat people will find little new here , but a tasty performance from vincent gallo lifts this tale of cannibal lust above the ordinary . 	1
the gloss 	1
of the smarter offerings the horror genre 	1
it rarely stoops to cheap manipulation or corny conventions to do it 	1
optimism 	1
but in terms of its style , the movie is in a class by itself 	1
like a high-end john hughes comedy , a kind of elder bueller 's time out 	1
the better video-game-based flicks , 	1
sheds light 	1
work as well as a remarkably faithful one 	1
want to watch if you only had a week to live 	1
terror by suggestion , rather than the overuse of special effects 	1
patient and tenacious 	1
the movie is loaded with good intentions 	1
for occasional smiles 	1
of all ages 	1
begins with the everyday lives of naval personnel in san diego and ends with scenes so true and heartbreaking that tears welled up in my eyes both times i 	1
leave it to john sayles to take on developers , the chamber of commerce , tourism , historical pageants , and commercialism all in the same movie ... without neglecting character development for even one minute 	1
tremendous piece 	1
goes by quickly 	1
and that makes all the difference . 	1
the filmmakers found this a remarkable and novel concept 	1
amid the new populist comedies that underscore the importance of family tradition and familial community , one would be hard-pressed to find a movie with a bigger , fatter heart than barbershop . 	1
while the performances are often engaging 	1
you 've seen a movie instead of an endless trailer 	1
solid filmmaking 	1
his outstanding performance 	1
a gorgeously strange movie , heaven is deeply concerned with morality , but it refuses to spell things out for viewers 	1
perfect example 	1
offering fine acting moments and 	1
a wacky , screwball comedy 	1
solid , satisfying fare 	1
-- a nice , harmless date film 	1
overall , it 's a very entertaining , thought-provoking film with a simple message : god is love . 	1
combines the enigmatic features of ` memento ' 	1
worldly-wise and very funny 	1
has you study them 	1
pop up in nearly every corner of the country 	1
worth yet another visit 	1
friendly 	1
bravery 	1
an energetic and engaging film that never pretends to be something it is n't . 	1
allowing us to find the small , human moments , 	1
spontaneous creativity and authentic co-operative interaction 	1
miyazaki has created such a vibrant , colorful world , it 's almost impossible not to be swept away by the sheer beauty of his images . 	1
a well-written and occasionally challenging social drama 	1
as a thoughtful and unflinching examination of an alternative lifestyle 	1
to be liberating 	1
gorgeous color palette 	1
starting with spielberg and going right through the ranks of the players -- on-camera and off -- that he brings together 	1
an older cad instructs a younger lad in zen and the art of getting laid in this prickly indie comedy of manners and misanthropy . 	1
a mostly believable , refreshingly low-key and quietly inspirational little sports 	1
, still manages at least a decent attempt at meaningful cinema 	1
gaunt , silver-haired and leonine , ( harris ) brings a tragic dimension and savage full-bodied wit and cunning to the aging sandeman . 	1
mike white 's deft combination of serious subject matter and dark , funny humor make `` the good girl '' a film worth watching . 	1
still fun and enjoyable and so aggressively silly 	1
display an original talent 	1
but mostly it 's a work that , with humor , warmth , and intelligence , captures a life interestingly lived . 	1
good action , good acting , good dialogue , good pace , good cinematography 	1
moments and an intelligent subtlety 	1
to the brim with ideas 	1
its sensitive handling of some delicate subject matter 	1
impressive talent 	1
full of surprises 	1
you sweat 	1
is still quite good-natured and 	1
rich in color and creativity 	1
found its audience , 	1
visual charm 	1
watch this movie 	1
garcía bernal and talancón are an immensely appealing couple , and 	1
to surprise us with plot twists 	1
ingenious fun 	1
have recharged him 	1
rancorous curiosity 	1
sexy , funny and touching . 	1
is its surreal sense of humor and technological finish . 	1
is so engagingly 	1
depict a homosexual relationship in a mature and frank fashion 	1
is funny , charming and quirky in her feature film acting debut as amy 	1
care 	1
a real movie 	1
seem to match the power of their surroundings 	1
a pleasing way with a metaphor 	1
a reasonably entertaining sequel to 1994 's surprise family 	1
pretty damned funny 	1
a wild comedy that could only spring from the demented mind of the writer 	1
of the wise , wizened visitor from a faraway planet 	1
brings together some of the biggest names in japanese anime , with impressive results 	1
provoke introspection in both its characters and its audience 	1
a cast of a-list brit actors 	1
... is at 22 a powerful young actor . 	1
we all need a playful respite from the grind to refresh our souls 	1
storytelling skills 	1
into the `` a '' range , as is 	1
at least now we 've got something pretty damn close 	1
can be distinguished from a mediocre one by the better film 's ability to make its subject interesting to those who are n't part of its supposed target audience . 	1
entertaining , if ultimately minor , 	1
lovely and 	1
a vivid , thoughtful , unapologetically raw coming-of-age tale 	1
from a woodland stream 	1
inspiring and 	1
hero performances 	1
the result is somewhat satisfying -- 	1
not only does spider-man deliver , but i suspect it might deliver again and again . 	1
a true delight . 	1
most original fantasy film 	1
make gangster no. 1 a worthwhile moviegoing experience . 	1
that shows what great cinema can really do 	1
of mr. chabrol 's subtlest works 	1
is holofcener 's deep , uncompromising curtsy to women she knows , and very likely is 	1
good-looking 	1
few things in this world more complex -- 	1
thought that the german film industry can not make a delightful comedy centering on food . 	1
best of all is garcia , who perfectly portrays the desperation of a very insecure man . 	1
a striking style behind the camera 	1
is surprisingly refreshing . 	1
gratitude 	1
the dragons are the real stars of reign of fire and you wo n't be disappointed 	1
has a sure hand 	1
is spot 	1
set in the world of lingerie models and bar dancers 	1
has finally , to some extent , warmed up to him 	1
is such high-wattage brainpower coupled with pitch-perfect acting and an exquisite , unfakable sense of cinema . 	1
has managed to marry science fiction with film noir and action flicks with philosophical inquiry 	1
all the usual spielberg flair 	1
got as potent a topic as ever here 	1
sobering and powerful documentary 	1
spielberg 's realization of a near-future america is masterful . 	1
take care is nicely performed by a quintet of actresses 	1
found myself strangely moved by even the corniest and most hackneyed contrivances . 	1
the payoff is powerful and revelatory 	1
the under-7 crowd 	1
that works on any number of levels 	1
an odd drama set in the world of lingerie models and bar dancers in the midwest that held my interest precisely because it did n't try to . 	1
is better 	1
the rest of the cast is uniformly superb 	1
his most daring , and complicated , performances 	1
smart , sassy and exceptionally charming 	1
, compressed characterisations and for its profound humanity 	1
lee does so marvelously compelling is present brown as a catalyst for the struggle of black manhood in restrictive and chaotic america ... sketchy but nevertheless gripping portrait of jim brown , a celebrated wonder in the spotlight 	1
a brilliantly played , deeply unsettling experience 	1
're in a slap-happy mood 	1
hungry for quality and a nostalgic , twisty yarn that will keep them guessing 	1
see because the theater 	1
grant , who has n't lost a bit of the dry humor that first made audiences on both sides of the atlantic love him 	1
's quinn ( is ) a leather clad grunge-pirate with a hairdo like gandalf in a wind-tunnel and a simply astounding cor-blimey-luv-a-duck cockney accent . ' 	1
you 'll cheer . 	1
entrapment in the maze of modern life 	1
is a convincing one , 	1
notwithstanding my problem with the movie 's final half hour , i 'm going to recommend secretary , based on the wonderful acting clinic put on by spader and gyllenhaal , and 	1
the most appealing movies ever made about an otherwise appalling , and downright creepy , subject -- a teenage boy in love with his stepmother 	1
of an alternative lifestyle 	1
gives hollywood sequels 	1
forming a chain of relationships that come full circle to end on a positive ( if tragic ) note 	1
pick up new admirers 	1
satisfyingly odd and intriguing a tale as it was a century and a half ago 	1
surprisingly charming 	1
truest sense 	1
present an unflinching look 	1
audience members will leave feeling as shaken as nesbitt 's cooper looks when the bullets stop flying 	1
to enjoy its own transparency 	1
does its sensitive handling of some delicate subject matter 	1
made with an enormous amount of affection 	1
to engross even the most antsy youngsters 	1
he 's making dog day afternoon with a cause 	1
caring for animals and 	1
bold colors 	1
schütte 's dramatic snapshot 	1
light the candles , bring out the cake and do n't fret about the calories because there 's precious little substance in birthday girl -- it 's simply , and surprisingly , a nice , light treat 	1
is powerful and revelatory 	1
visually dazzling 	1
even if the naipaul original remains the real masterpiece , the movie possesses its own languorous charm . 	1
playing a role of almost bergmanesque intensity 	1
a worthwhile moviegoing experience 	1
consistently amusing 	1
technical proficiency 	1
there 's real visual charge to the filmmaking , and a strong erotic spark to the most crucial lip-reading sequence . 	1
gadgets 	1
what can easily be considered career-best performances 	1
davis ' highly personal brand of romantic comedy is a tart , smart breath of fresh air 	1
gutsy and 	1
good stuff 	1
is a frighteningly fascinating contradiction 	1
cheery 	1
searing performances 	1
dearly 	1
the kind of entertainment that parents love to have their kids 	1
when a movie has stuck around for this long 	1
-- in a heartwarming , nonjudgmental kind of way -- 	1
provide an enjoyable 100 minutes in a movie theater 	1
a lifetime 	1
for the kids 	1
the perfect festival film 	1
of whimsicality , narrative discipline and serious improvisation 	1
the touch 	1
morgen and nanette burstein 	1
that graze the funny bone 	1
sensuality 	1
an articulate , grown-up voice in african-american cinema 	1
arthur schnitzler 's reigen 	1
itself , a playful spirit and a game cast 	1
looked as beautiful , desirable , even delectable , as it does in trouble every day 	1
elegance and maturity 	1
all of the elements are in place for a great film noir 	1
construct a story 	1
adequately fills the eyes 	1
standout 	1
quirky and fearless 	1
in them , who have carved their own comfortable niche in the world 	1
a film you will never forget 	1
vibrant and 	1
also has humor and heart and very talented young actors 	1
intelligent observations 	1
whom the name woody allen was once a guarantee of something fresh , sometimes funny , and usually genuinely worthwhile 	1
funny 	1
a pair of fascinating performances 	1
that tug at your heart in ways that utterly transcend gender 	1
sentimental script 	1
inherently funny 	1
is honestly 	1
demonstrates a breadth of vision and an attention to detail that propels her into the upper echelons of the directing world . 	1
grant is certainly amusing , but 	1
looking like something wholly original 	1
full of funny situations and honest observations 	1
of the best next generation episodes 	1
the power of shanghai ghetto , a documentary by dana janklowicz-mann and amir mann , rests in the voices of men and women , now in their 70s , who lived there in the 1940s . 	1
of a brutally honest individual like prophet jack 	1
with such a wallop of you-are-there immediacy 	1
's the funniest american comedy since graffiti bridge 	1
rock solid family fun out of the gates , 	1
takashi miike keeps pushing the envelope : 	1
ability to take what is essentially a contained family conflict and put it into a much larger historical context 	1
the u.s. 	1
please eastwood 's loyal fans 	1
what punk rock music used to be 	1
work and 2002 's first great film 	1
which means that birthday girl is the kind of quirkily appealing minor movie she might not make for a while 	1
genuinely enthusiastic performances 	1
funny , 	1
argentinean ` dramedy ' 	1
his best film 	1
recalls the classics of early italian neorealism 	1
colorful , energetic and sweetly whimsical ... the rare sequel that 's better than its predecessor 	1
seen city 	1
watch these two together 	1
at once visceral and spiritual 	1
makes this man so watchable is a tribute not only to his craft , but to his legend 	1
if you 're part of her targeted audience , you 'll cheer . 	1
a pretty good team 	1
run through its otherwise comic narrative . 	1
a much better mother-daughter tale 	1
really cool bit 	1
's ` divine secrets of the ya-ya sisterhood 	1
big-hearted 	1
the film has an infectious enthusiasm and we 're touched by the film 's conviction that all life centered on that place , that time and that sport 	1
the film never feels draggy 	1
salvos hitting a discernible target . 	1
come to love 	1
superb 	1
by its modest , straight-ahead standards , undisputed scores a direct hit . 	1
, or inventive 	1
has a spirit that can not be denied 	1
as much as i laughed throughout the movie , i can not mount a cogent defense of the film as entertainment , or even performance art , although the movie does leave you marveling at these guys ' superhuman capacity to withstand pain . 	1
without neglecting character development for even one minute 	1
knows how to inflate the mundane into the scarifying , 	1
more plot 	1
to the core of what it actually means to face your fears , to be a girl in a world of boys , to be a boy truly in love with a girl , and to ride the big metaphorical wave that is life -- wherever it takes you 	1
unlike most surf movies , blue crush thrillingly uses modern technology to take the viewer inside the wave . 	1
this enthralling documentary 	1
lends the ending an extraordinary poignancy , and the story 	1
end up walking out not only satisfied but also somewhat touched 	1
an engrossing portrait of a man whose engaging manner and flamboyant style made him a truly larger-than-life character 	1
a brilliant college student 	1
this is more appetizing than a side dish of asparagus . 	1
a very distinctive sensibility , working to develop her own film language with conspicuous success 	1
even murphy 's expert comic timing and 	1
great for the kids 	1
, big-hearted and frequently 	1
for the most part he makes sure the salton sea works the way a good noir should , keeping it tight and nasty 	1
a searing lead performance 	1
hours of material to discuss 	1
that old adage about women being unknowable gets an exhilarating new interpretation in morvern callar . 	1
luminous interviews 	1
leaves little doubt that kidman has become one of our best actors 	1
`` spider-man is better than any summer blockbuster we had to endure last summer , and hopefully , sets the tone for a summer of good stuff . 	1
this delightful comedy 	1
a worthwhile effort 	1
extraordinary access 	1
so intimate and sensual and funny and psychologically self-revealing 	1
highly engaging . 	1
wisdom and emotion 	1
fascinating , unnerving examination 	1
watching this film , one is left with the inescapable conclusion that hitchens ' obsession with kissinger is , at bottom , a sophisticated flower child 's desire to purge the world of the tooth and claw of human power . 	1
arrive early and stay late , filling nearly every minute ... with a lighthearted glow , some impudent snickers , and a glorious dose of humankind 's liberating ability to triumph over a scrooge or two 	1
affection for its characters 	1
mixes in as much humor as pathos 	1
few nice twists 	1
a moving story 	1
not only better than its predecessor 	1
funny and , in the end , very touching 	1
a funny , puzzling movie 	1
, i enjoyed it just as much ! 	1
solid base 	1
to a strangely sinister happy ending 	1
has merit and 	1
, with really solid performances by ving rhames and wesley snipes . 	1
both the elements of the plot and a powerfully evocative mood combining heated sexuality with a haunting sense of malaise 	1
astonish and entertain 	1
play well in european markets , where mr. besson is a brand name , and in asia , where ms. shu is an institution 	1
a film that proposes as epic tragedy the plight of a callow rich boy who is forced to choose between his beautiful , self-satisfied 22-year-old girlfriend and an equally beautiful , self-satisfied 18-year-old mistress 	1
be exploring the idea of why human beings long for what they do n't have , and how this gets us in trouble 	1
been worth cheering as a breakthrough 	1
fights the good fight in vietnam 	1
engaging the audience in the travails of creating a screenplay 	1
rustic , realistic , and altogether creepy 	1
hughes comedy 	1
is a genuine love story , full of traditional layers of awakening and ripening and separation and recovery . 	1
daring and beautifully made 	1
, you may be surprised at the variety of tones in spielberg 's work . 	1
with efficiency and an affection for the period 	1
confection that 's pure entertainment 	1
bearing the unmistakable stamp of authority 	1
is impressive 	1
if cinema had been around to capture the chaos of france in the 1790 's , one imagines the result would look like something like this . 	1
... it is visually ravishing , penetrating , impenetrable . 	1
fascination , and 	1
amazing slapstick 	1
told through on-camera interviews with several survivors , whose riveting memories are rendered with such clarity that it 's as if it all happened only yesterday 	1
those who do will have found a cult favorite to enjoy for a lifetime . 	1
the inspiration of the original 	1
if oscar had a category called best bad film you thought was going to be really awful but was n't 	1
fine idea 	1
payne has created a beautiful canvas , and nicholson proves once again that he 's the best brush in the business . 	1
a good chance of being the big 	1
wise enough to recognize that there are few things in this world more complex -- and , as it turns out , more fragile -- than happiness 	1
it 's a masterpeice . 	1
, much better . 	1
but on the whole , you 're gon na like this movie . 	1
the picture provides a satisfyingly unsettling ride into the dark places of our national psyche . 	1
buy is an accomplished actress , and this is a big , juicy role 	1
most wondrously gifted artists 	1
relies less on forced air than on petter næss ' delicate , clever direction ... and a wonderful , imaginative script by axel hellstenius . 	1
thanks to the presence of ` the king 	1
surreal ache of mortal awareness 	1
the unexplored story opportunities of `` punch-drunk love '' may have worked against the maker 's minimalist intent but it is an interesting exercise by talented writer/director anderson . 	1
by movies ' end you 'll swear you are wet in some places and feel sand creeping in others 	1
economical 	1
as powerful rather than cloying 	1
in perfect balance 	1
thriller `` new best friend '' 	1
spider invasion comic chiller 	1
inspiration and 	1
witty dialogue and inventive moments 	1
the creative animation work 	1
slice of comedic bliss 	1
a fluid and mesmerizing sequence 	1
doing its namesake proud 	1
a renowned indian film culture 	1
does a good job of establishing a time and place , and of telling a fascinating character 's story . 	1
, it is impossible not to be awed by the power and grace of one of the greatest natural sportsmen of modern times . 	1
was better 	1
interesting story 	1
a marvel of production design . 	1
diverse 	1
deep intelligence and 	1
than their funny accents 	1
fun , popcorn movies 	1
campbell scott finds the ideal outlet for his flick-knife diction in the role of roger swanson . 	1
uniqueness 	1
interesting and thoroughly 	1
( shyamalan ) turns the goose-pimple genre on its empty head and fills it with spirit , purpose and emotionally bruised characters who add up to more than body count . 	1
a perfect wildean actor 	1
you wo n't be disappointed 	1
friendship , 	1
put a human face on the travail of thousands of vietnamese 	1
as an introduction to the man 's theories and influence , derrida is all but useless ; as a portrait of the artist as an endlessly inquisitive old man , however , it 's invaluable . 	1
virtuoso throat-singing 	1
recognize 	1
gives human nature its unique feel 	1
every painful nuance , unexpected flashes of dark comedy 	1
ferrara 's best film 	1
you of why animation is such a perfect medium for children , because of the way it allows the mind to enter and accept another world 	1
the work of an artist , one whose view of america , history and the awkwardness of human life is generous and deep 	1
establishes its ominous mood and tension 	1
has warmth , wit and interesting characters compassionately portrayed 	1
loved ones 	1
gorgeousness . 	1
very talented 	1
is definitely a director to watch . 	1
surprising highs , sorrowful lows and hidden impulsive niches ... gorgeous , passionate , and at times uncommonly moving 	1
make this a charmer . 	1
the year 's greatest adventure 	1
both the beauty of the land and the people 	1
entirely irony-free 	1
when twentysomething hotsies make movies about their lives , hard-driving narcissism is a given , but what a world we 'd live in if argento 's hollywood counterparts ... had this much imagination and nerve 	1
of this stylish film that is able to visualize schizophrenia but is still confident enough to step back and look at the sick character with a sane eye 	1
few films have captured the chaos of an urban conflagration with such fury , and audience members will leave feeling as shaken as nesbitt 's cooper looks when the bullets stop flying 	1
laugh once ( maybe twice ) 	1
a one-of-a-kind work 	1
perfectly entertaining summer diversion 	1
many can aspire but none can equal 	1
simpler , leaner 	1
a poignant comedy that offers food for thought . 	1
consistent with the messages espoused in the company 's previous video work 	1
are complex and quirky , but entirely believable 	1
... is a man who uses the damage of war -- far more often than the warfare itself -- to create the kind of art shots that fill gallery shows 	1
impart a message without bludgeoning the audience over the head 	1
closed 	1
an energetic , violent movie with a momentum that never lets up 	1
struggling to give themselves a better lot in life than the ones 	1
allows his cast the benefit of being able to give full performances ... while demonstrating vividly that the beauty and power of the opera reside primarily in the music itself 	1
... portrays young brendan with his usual intelligence and subtlety , not to mention a convincing brogue . 	1
intricately constructed 	1
a fantastically vital movie 	1
sensitive and 	1
survival wrapped in the heart-pounding suspense of a stylish psychological thriller 	1
entertaining and , ultimately , 	1
, barbershop is tuned in to its community . 	1
to be wholesome and subversive at the same time 	1
has appeal beyond being a sandra bullock vehicle or a standard romantic comedy 	1
combustible mixture 	1
pleasing verisimilitude 	1
affable if not timeless , like mike raises some worthwhile themes while delivering a wholesome fantasy for kids . 	1
works beautifully 	1
a touching , sophisticated film that almost seems like a documentary in the way it captures an italian immigrant family on the brink of major changes . 	1
the masterful british actor ian holm 	1
above superficiality 	1
be intriguing 	1
nothing can detract from the affection of that moral favorite : friends will be friends through thick and thin 	1
is an actress works as well as it does because ( the leads ) are such a companionable couple . 	1
'll still be glued to the screen 	1
captures all the longing , anguish and ache , the confusing sexual messages and the wish to be a part of that elusive adult world . 	1
likely to find compelling 	1
has been awarded mythic status in contemporary culture 	1
great scares and 	1
giddy and provocative sexual 	1
a few good ideas 	1
delivers roughly equal amounts of beautiful movement and inside information . 	1
tasty 	1
the spectacle of small-town competition 	1
terrific role 	1
viewed as pure composition and form -- 	1
the performances are amiable and committed , and the comedy more often than not hits the bullseye . 	1
one of his most daring , and complicated , performances 	1
, festival in cannes offers rare insight into the structure of relationships . 	1
vivid characters 	1
watch these two together again 	1
a finely tuned mood 	1
a minor film with major pleasures from portuguese master manoel de oliviera ... 	1
you want the story to go on and on 	1
is part of the fun 	1
sterling 	1
tells a deeper story 	1
a backbone 	1
the hook 	1
suck the audience in 	1
strangely moved by even the corniest and most hackneyed contrivances 	1
even more haunting than those in mr. spielberg 's 1993 classic 	1
a solid , spooky entertainment worthy of the price of a ticket 	1
courageous scottish lady 	1
edgy thriller 	1
as the film breaks your heart 	1
the film does pack some serious suspense . 	1
'll find yourself remembering this refreshing visit to a sunshine state 	1
proves itself a more streamlined 	1
with remarkable serenity and discipline 	1
does the nearly impossible 	1
there 's some outrageously creative action in the transporter ... ( b ) ut by the time frank parachutes down onto a moving truck 	1
was inspired 	1
the heart of the film is a touching reflection on aging , suffering and the prospect of death . 	1
beyond the end zone 	1
figures prominently in this movie 	1
'' exceeds expectations . 	1
inventiveness 	1
open yourself up to mr. reggio 's theory of this imagery as the movie 's set 	1
sit through -- despite some first-rate performances 	1
the action is dazzling 	1
director hoffman , with great help from kevin kline , makes us care about this latest reincarnation of the world 's greatest teacher 	1
is visually ravishing 	1
thought-provoking and stylish , if also somewhat hermetic . 	1
will prefer this new version 	1
be viewed and treasured for its extraordinary intelligence and originality as well as 	1
wall 	1
strange and beautiful film . 	1
funny fanatics 	1
fantastic movie 	1
make love a joy to behold . 	1
their bodies 	1
is to catch the pitch of his poetics , savor the pleasure of his sounds and images , and ponder the historical , philosophical , and ethical issues that intersect with them . 	1
showcases a group of dedicated artists 	1
the quaking essence of passion , grief and fear 	1
pitted against shimmering cinematography that lends the setting the ethereal beauty of an asian landscape painting 	1
very , very good reasons 	1
the pleasures of a well-made pizza 	1
i 've never bought from telemarketers , but i bought this movie . 	1
smaller numbered kidlets will enjoy . 	1
to narrative filmmaking with a visually masterful work of quiet power 	1
tears welled up in my eyes both times 	1
potentially good comic premise 	1
as fascinating 	1
a sharp , amusing study of the cult 	1
