Unnamed: 0	sentence	label
10115	 Xref: cantaloupe.srv.cs.cmu.edu comp.sys.ibm.pc.hardware:58996 comp.sys.ibm.pc.misc:33625 Newsgroups: comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.misc Path: cantaloupe.srv.cs.cmu.edu!crabapple.srv.cs.cmu.edu!fs7.ece.cmu.edu!europa.eng.gtefsd.com!howland.reston.ans.net!zaphod.mps.ohio-state.edu!pacific.mps.ohio-state.edu!linac!att!cbnewsk!shc From: shc@cbnewsk.cb.att.com (stephen.chu) Subject: Application Errors on WIN31 Organization: AT&T Date: Tue, 6 Apr 1993 20:29:52 GMT Message-ID: <C52wxz.IF4@	comp.sys.ibm.pc.hardware
10116	 Path: cantaloupe.srv.cs.cmu.edu!magnesium.club.cc.cmu.edu!news.sei.cmu.edu!fs7.ece.cmu.edu!europa.eng.gtefsd.com!darwin.sura.net!tulane!theozone!chris.crayton From: chris.crayton@ozonehole.com (Chris Crayton) Newsgroups: comp.sys.ibm.pc.hardware Subject: Netware server 286a and s Message-ID: <10003.24.uupcb@ozonehole.com> Date: 21 Apr 93 16:58:00 GMT Distribution: world Organization: Ozone Online Operations, Inc. - New Orleans, LA Reply-To: chris.crayton@ozonehole.com (Chris Crayton) Lines: 58 	comp.sys.ibm.pc.hardware
10117	 Newsgroups: comp.sys.ibm.pc.hardware Path: cantaloupe.srv.cs.cmu.edu!crabapple.srv.cs.cmu.edu!fs7.ece.cmu.edu!europa.eng.gtefsd.com!emory!news-feed-1.peachnet.edu!darwin.sura.net!ra!jrw.nrl.navy.mil!wyatt From: wyatt@chem.nrl.navy.mil (JRW) Subject: Re: Shopping for a new [NEC?] monitor Message-ID: <wyatt.29.734967600@chem.nrl.navy.mil> Lines: 39 Sender: usenet@ra.nrl.navy.mil Organization: NRL References: <1qhppp$gha@darwin.sura.net> <1qjfa0INN6g5@titan.ucs.umass.edu> Date: Fri, 16 Apr 1993 13	comp.sys.ibm.pc.hardware
10118	 Path: cantaloupe.srv.cs.cmu.edu!rochester!udel!darwin.sura.net!zaphod.mps.ohio-state.edu!saimiri.primate.wisc.edu!usenet.coe.montana.edu!news.u.washington.edu!cac.washington.edu!dsartori From: dsartori@cac.washington.edu (Diana Sartorius ) Newsgroups: comp.sys.ibm.pc.hardware Subject: Has anyone heard of Syntrex Date: 22 Apr 1993 20:58:41 GMT Organization: UW Computing Lines: 9 Distribution: world Message-ID: <1r70u1INNc2h@shelley.u.washington.edu> NNTP-Posting-Host: redx.cac.washington.edu Key	comp.sys.ibm.pc.hardware
10119	 Xref: cantaloupe.srv.cs.cmu.edu comp.os.msdos.misc:12992 comp.sys.ibm.pc.hardware:60530 Path: cantaloupe.srv.cs.cmu.edu!crabapple.srv.cs.cmu.edu!bb3.andrew.cmu.edu!news.sei.cmu.edu!cis.ohio-state.edu!zaphod.mps.ohio-state.edu!caen!destroyer!cs.ubc.ca!unixg.ubc.ca!twong From: twong@civil.ubc.ca (Thomas Wong) Newsgroups: comp.os.msdos.misc,comp.sys.ibm.pc.hardware Subject: Re: Date is stuck Date: 19 Apr 1993 16:45:59 GMT Organization: Dept. of Civil Engineering, U.B.C., Vancouver, B.C., Canada Li	comp.sys.ibm.pc.hardware
10120	 Xref: cantaloupe.srv.cs.cmu.edu comp.sys.atari.st:67697 comp.sys.ibm.pc.hardware:60499 Newsgroups: comp.sys.atari.st,comp.sys.ibm.pc.hardware Path: cantaloupe.srv.cs.cmu.edu!das-news.harvard.edu!noc.near.net!uunet!pipex!sunic!corax.udac.uu.se!tdb!m88max From: m88max@tdb.uu.se (Max Brante) Subject: Atari Mono and VGA Message-ID: <1993Apr19.090707.3686@tdb.uu.se> Organization: Department of Scientific Computing, Uppsala University Date: Mon, 19 Apr 1993 09:07:07 GMT Lines: 12 Have anybody succede	comp.sys.ibm.pc.hardware
10121	 Newsgroups: comp.sys.ibm.pc.hardware Path: cantaloupe.srv.cs.cmu.edu!rochester!udel!gatech!howland.reston.ans.net!newsserver.jvnc.net!gmd.de!ira.uka.de!scsing.switch.ch!unifr_news!iauf5!tschannf From: tschannf@iauf5.unifr.ch (Tschannen Frederic) Subject: HELP ! EISA board configuration problems Message-ID: <1993Apr22.085353@iauf5.unifr.ch> Keywords: EISA AMIECU Sender: tschannf@iauf5 (Tschannen Frederic) Organization: University of Fribourg - CH Date: Thu, 22 Apr 1993 06:53:53 GMT Lines: 18 I j	comp.sys.ibm.pc.hardware
10122	" Xref: cantaloupe.srv.cs.cmu.edu comp.sys.ibm.pc.hardware:61060 comp.sys.ibm.pc.misc:34393 Newsgroups: comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.misc Path: cantaloupe.srv.cs.cmu.edu!das-news.harvard.edu!noc.near.net!howland.reston.ans.net!zaphod.mps.ohio-state.edu!swrinde!sgiblab!wetware!spunky.RedBrick.COM!psinntp!psinntp!mr!rbuyaky From: rbuyaky@mr.com (Reid R. Buyaky) Subject: Re: MODEM PROBLEM:  ""No Dialtone"" Message-ID: <1993Apr22.130314.1086@mr.com> Organization: Micro Resources X-Newsreade"	comp.sys.ibm.pc.hardware
10123	 Path: cantaloupe.srv.cs.cmu.edu!das-news.harvard.edu!noc.near.net!howland.reston.ans.net!usc!sdd.hp.com!caen!nic.umass.edu!risky.ecs.umass.edu!umaecs!dunguyen From: dunguyen@ecs.umass.edu Newsgroups: comp.sys.ibm.pc.hardware Subject: Hayes 9600 external AC pins??? Message-ID: <20780.2bd302ec@ecs.umass.edu> Date: 19 Apr 93 19:52:12 GMT Lines: 7 Hello, I have a Hayes 9600 moden with no cables or manuals.  The modem requires a source of 14V AC, but I do not know how to connect the power source to 	comp.sys.ibm.pc.hardware
10124	 Newsgroups: comp.sys.ibm.pc.hardware Path: cantaloupe.srv.cs.cmu.edu!das-news.harvard.edu!noc.near.net!howland.reston.ans.net!torn!spartan.ac.BrockU.CA!tmc From: tmc@spartan.ac.BrockU.CA (Tim Ciceran) Subject: Cached Hardrives Message-ID: <1993Apr23.142720.25002@spartan.ac.BrockU.CA> Organization: Brock University, St. Catharines Ontario X-Newsreader: TIN [version 1.1 PL9] Date: Fri, 23 Apr 1993 14:27:20 GMT Lines: 11 After reading many postings concerning hard drives I'm still unclear about on	comp.sys.ibm.pc.hardware
10125	 Path: cantaloupe.srv.cs.cmu.edu!crabapple.srv.cs.cmu.edu!fs7.ece.cmu.edu!europa.eng.gtefsd.com!howland.reston.ans.net!usenet.ins.cwru.edu!cleveland.Freenet.Edu!ab245 From: ab245@cleveland.Freenet.Edu (Sam Latonia) Newsgroups: comp.sys.ibm.pc.hardware Subject: Re: Diamond Stealth: HELP! Date: 22 Apr 1993 06:42:48 GMT Organization: Case Western Reserve University, Cleveland, Ohio (USA) Lines: 64 Message-ID: <1r5ep8$67e@usenet.INS.CWRU.Edu> NNTP-Posting-Host: slc10.ins.cwru.edu Article #61058 (611	comp.sys.ibm.pc.hardware
10126	" Xref: cantaloupe.srv.cs.cmu.edu comp.sys.ibm.pc.hardware:60278 comp.sys.ibm.pc.misc:34101 Path: cantaloupe.srv.cs.cmu.edu!crabapple.srv.cs.cmu.edu!bb3.andrew.cmu.edu!news.sei.cmu.edu!cert.org!netnews.upenn.edu!eniac.seas.upenn.edu!balog From: balog@eniac.seas.upenn.edu (Eric J Balog) Newsgroups: comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.misc Subject: SWITCH 3.5"" TO A:? Message-ID: <120875@netnews.upenn.edu> Date: 16 Apr 93 17:21:33 GMT Sender: news@netnews.upenn.edu Followup-To: comp.sys.ibm.pc."	comp.sys.ibm.pc.hardware
10127	" Path: cantaloupe.srv.cs.cmu.edu!rochester!galileo.cc.rochester.edu!ub!zaphod.mps.ohio-state.edu!usc!wupost!dsuvax.dsu.edu!columbia.dsu.edu!bitzm From: bitzm@columbia.dsu.edu (MICHAEL BITZ) Newsgroups: comp.sys.ibm.pc.hardware Subject: Help! Is a Samtron SC-431 interlaced or non? Message-ID: <bitzm.168.0@columbia.dsu.edu> Date: 23 Apr 93 21:14:42 GMT Sender: usenet@dsuvax.dsu.edu (Usenet Proxy Posting Account) Organization: Dakota State University Lines: 12 	Hello.  My colleague has a Samtron mo"	comp.sys.ibm.pc.hardware
10128	 Newsgroups: comp.sys.ibm.pc.hardware Path: cantaloupe.srv.cs.cmu.edu!das-news.harvard.edu!noc.near.net!howland.reston.ans.net!zaphod.mps.ohio-state.edu!pacific.mps.ohio-state.edu!cis.ohio-state.edu!news.sei.cmu.edu!gjp From: gjp@sei.cmu.edu (George Pandelios) Subject: Re: IDE Low Level Format Message-ID: <1993Apr22.110535.5519@sei.cmu.edu> Sender: netnews@sei.cmu.edu (Netnews) Organization: The Software Engineering Institute References: <C5H3yL.F66@news.cso.uiuc.edu> <1993Apr21.050716.12261@org	comp.sys.ibm.pc.hardware
10129	 Newsgroups: comp.sys.ibm.pc.hardware Path: cantaloupe.srv.cs.cmu.edu!crabapple.srv.cs.cmu.edu!fs7.ece.cmu.edu!europa.eng.gtefsd.com!howland.reston.ans.net!spool.mu.edu!torn!newshost.uwo.ca!valve.heart.rri.uwo.ca!wlsmith From: wlsmith@valve.heart.rri.uwo.ca (Wayne Smith) Subject: Re: Recommendations for a Local BUS (Cached) IDE Controller Organization: The John P. Robarts Research Institute, London, Ontario Distribution: usa Date: Fri, 16 Apr 1993 14:02:34 GMT Message-ID: <1993Apr16.140234.13267	comp.sys.ibm.pc.hardware
10130	 Path: cantaloupe.srv.cs.cmu.edu!das-news.harvard.edu!ogicse!uwm.edu!rpi!kudla From: kudla@acm.rpi.edu (Robert Kudla) Newsgroups: comp.sys.ibm.pc.hardware Subject: Re: Warning on Copy II PC Board + Help on Copying? Keywords: Mislead, Misinform, Misdirect, COPY Message-ID: <y3g53tr@rpi.edu> Date: 5 Apr 93 22:47:42 GMT Article-I.D.: rpi.y3g53tr References: <C4zwC0.6LK@acsu.buffalo.edu> Lines: 40 Nntp-Posting-Host: hermes.acm.rpi.edu In <C4zwC0.6LK@acsu.buffalo.edu> v063kcbp@ubvmsd.cc.buffalo.edu (	comp.sys.ibm.pc.hardware
10131	 Path: cantaloupe.srv.cs.cmu.edu!crabapple.srv.cs.cmu.edu!bb3.andrew.cmu.edu!news.sei.cmu.edu!cis.ohio-state.edu!magnus.acs.ohio-state.edu!usenet.ins.cwru.edu!agate!ames!sun-barr!decwrl!uunet!noc.near.net!nic.umass.edu!titan.ucs.umass.edu!not-for-mail From: dtodd@titan.ucs.umass.edu (David M. Todd) Newsgroups: comp.sys.ibm.pc.hardware Subject: What video board for my system? Date: 16 Apr 1993 06:07:47 -0400 Organization: University of Massachusetts, Amherst Lines: 40 Message-ID: <1qm0hjINN2g3@ti	comp.sys.ibm.pc.hardware
10132	 Xref: cantaloupe.srv.cs.cmu.edu comp.os.misc:3384 comp.os.ms-windows.misc:9747 comp.os.os2.misc:58179 comp.periphs:6511 comp.sys.ibm.pc.hardware:60828 Newsgroups: comp.os.misc,comp.os.ms-windows.misc,comp.os.os2.misc,comp.periphs,comp.sys.ibm.pc.hardware Path: cantaloupe.srv.cs.cmu.edu!rochester!udel!gatech!news.byu.edu!cwis.isu.edu!fcom.cc.utah.edu!u.cc.utah.edu!db7577 From: db7577@u.cc.utah.edu (David Bona) Subject: Cumulus Notebook 386SX-25 Help! Message-ID: <1993Apr21.214912.9436@fcom.cc.ut	comp.sys.ibm.pc.hardware
10133	 Newsgroups: comp.sys.ibm.pc.hardware Path: cantaloupe.srv.cs.cmu.edu!das-news.harvard.edu!noc.near.net!howland.reston.ans.net!spool.mu.edu!uwm.edu!linac!att!att-out!cbfsb!cbnewsg.cb.att.com!rnichols From: rnichols@cbnewsg.cb.att.com (robert.k.nichols) Subject: Need info on PS/2 mouse port Message-ID: <1993Apr19.013705.11004@cbfsb.cb.att.com> Sender: news@cbfsb.cb.att.com Organization: AT&T Distribution: na Date: Mon, 19 Apr 1993 01:37:05 GMT Lines: 11 Would someone please email me the pinout fo	comp.sys.ibm.pc.hardware
10134	 Newsgroups: comp.sys.ibm.pc.hardware Path: cantaloupe.srv.cs.cmu.edu!crabapple.srv.cs.cmu.edu!fs7.ece.cmu.edu!europa.eng.gtefsd.com!howland.reston.ans.net!ira.uka.de!sol.ctr.columbia.edu!venezia!penev From: penev@rockefeller.edu (Penio Penev) Subject: Re: 66DX2 ISA,VLB xor 50DX EISA ??  Advice wanted... Message-ID: <1993Apr22.041417.22245@sol.ctr.columbia.edu> Sender: nobody@ctr.columbia.edu Reply-To: penev@venezia.rockefeller.edu Organization: Rockefeller University X-Newsreader: TIN [version 	comp.sys.ibm.pc.hardware
10135	 Newsgroups: comp.sys.ibm.pc.hardware Path: cantaloupe.srv.cs.cmu.edu!rochester!udel!gatech!howland.reston.ans.net!noc.near.net!uunet!mcsun!fuug!prime!mits!lasse From: lasse@mits.mdata.fi (Lasse Reinikainen) Subject: Diamond Stealth Pro / 2 MB VRAM Organization: Microdata Oy, Helsinki, Finland Date: Fri, 23 Apr 1993 19:41:37 GMT Message-ID: <1993Apr23.194137.6046@prime.mdata.fi> Sender: usenet@prime.mdata.fi (Usenet poster) Nntp-Posting-Host: mits.mdata.fi Lines: 17 I want to have some info abou	comp.sys.ibm.pc.hardware
10136	 Xref: cantaloupe.srv.cs.cmu.edu comp.arch.storage:1180 comp.periphs:6411 comp.sys.ibm.pc.hardware:58842 comp.sys.mac.hardware:50430 comp.periphs.scsi:11714 Newsgroups: comp.arch.storage,comp.periphs,comp.sys.ibm.pc.hardware,comp.sys.mac.hardware,comp.periphs.scsi Path: cantaloupe.srv.cs.cmu.edu!crabapple.srv.cs.cmu.edu!fs7.ece.cmu.edu!europa.eng.gtefsd.com!gatech!udel!wupost!uunet!haven.umd.edu!wam.umd.edu!warren From: warren@wam.umd.edu (the stupid one) Subject: Re: Why SCSI? (Was: DCC and Min	comp.sys.ibm.pc.hardware
10137	 Path: cantaloupe.srv.cs.cmu.edu!crabapple.srv.cs.cmu.edu!fs7.ece.cmu.edu!europa.eng.gtefsd.com!emory!news-feed-1.peachnet.edu!umn.edu!lynx.unm.edu!dns1.NMSU.Edu!dante!bgrubb From: bgrubb@dante.nmsu.edu (GRUBB) Newsgroups: comp.sys.ibm.pc.hardware Subject: Re: IDE vs SCSI Date: 17 Apr 1993 21:49:18 GMT Organization: New Mexico State University, Las Cruces, NM Lines: 59 Distribution: world Message-ID: <1qpu0uINNbt1@dns1.NMSU.Edu> NNTP-Posting-Host: dante.nmsu.edu wlsmith@valve.heart.rri.uwo.ca (W	comp.sys.ibm.pc.hardware
10138	 Newsgroups: comp.sys.ibm.pc.hardware Path: cantaloupe.srv.cs.cmu.edu!das-news.harvard.edu!noc.near.net!howland.reston.ans.net!zaphod.mps.ohio-state.edu!pacific.mps.ohio-state.edu!cis.ohio-state.edu!news.sei.cmu.edu!gjp From: gjp@sei.cmu.edu (George Pandelios) Subject: Re: CPU Fans Message-ID: <1993Apr22.105155.4742@sei.cmu.edu> Sender: netnews@sei.cmu.edu (Netnews) Organization: The Software Engineering Institute References:  <1993Apr20.122812.2441@mfltd.co.uk> Date: Thu, 22 Apr 1993 10:51:55 E	comp.sys.ibm.pc.hardware
10139	 Newsgroups: comp.sys.ibm.pc.hardware Path: cantaloupe.srv.cs.cmu.edu!magnesium.club.cc.cmu.edu!news.sei.cmu.edu!cis.ohio-state.edu!magnus.acs.ohio-state.edu!usenet.ins.cwru.edu!agate!dog.ee.lbl.gov!network.ucsd.edu!munnari.oz.au!metro!news From: montuno@physics.su.OZ.AU (Lino Montuno) Subject: CPU Temperature vs CPU Activity ? Message-ID: <1993Apr21.061246.11363@ucc.su.OZ.AU> Sender: news@ucc.su.OZ.AU Nntp-Posting-Host: physics.su.oz.au Organization: School of Physics, University of Sydney, Aus	comp.sys.ibm.pc.hardware
10140	" Newsgroups: comp.sys.ibm.pc.hardware Path: cantaloupe.srv.cs.cmu.edu!rochester!udel!gatech!howland.reston.ans.net!usc!sdd.hp.com!hp-cv!hp-pcd!hpcvca!hpcvccl.cv.hp.com!scott From: scott@hpcvccl.cv.hp.com (Scott Linn) Subject: Re: ATI build 59 drivers ""good""? Message-ID: <1993Apr21.195402.21628@hpcvca.cv.hp.com> Sender: nobody@hpcvca.cv.hp.com Nntp-Posting-Host: hpcvccl.cv.hp.com Organization: Hewlett-Packard Company, Corvallis, Oregon USA References: <1993Apr21.155805.12288@software.org> Date: W"	comp.sys.ibm.pc.hardware
10141	 Path: cantaloupe.srv.cs.cmu.edu!rochester!udel!gatech!howland.reston.ans.net!zaphod.mps.ohio-state.edu!ub!acsu.buffalo.edu!ubvmsb.cc.buffalo.edu!v117q38h From: v117q38h@ubvmsb.cc.buffalo.edu (Adam C Solomon) Newsgroups: comp.sys.ibm.pc.hardware Subject: What do you know about Cornell Systems? Message-ID: <C5uIMJ.Lpt@acsu.buffalo.edu> Date: 21 Apr 93 18:15:00 GMT Sender: nntp@acsu.buffalo.edu Distribution: usa Organization: University at Buffalo Lines: 11 News-Software: VAX/VMS VNEWS 1.41 Nntp-P	comp.sys.ibm.pc.hardware
10142	 Path: cantaloupe.srv.cs.cmu.edu!crabapple.srv.cs.cmu.edu!fs7.ece.cmu.edu!europa.eng.gtefsd.com!howland.reston.ans.net!ira.uka.de!scsing.switch.ch!unine.ch!ifchristian From: Christian.Robert@etudiants.unine.ch Newsgroups: comp.sys.ibm.pc.hardware Subject: CONFLICT CONTROLLER-GRAFIC CARD Message-ID: <1993Apr21.163208.1290@unine.ch> Date: 21 Apr 93 16:32:08 MET Organization: University of Neuchatel, Switzerland Lines: 12 I UPGRADED MY OLD 386 WITH 486DX-50 LOCAL BUS MOTHERBOARD TWO MONTH AGO AND W	comp.sys.ibm.pc.hardware
10143	 Path: cantaloupe.srv.cs.cmu.edu!crabapple.srv.cs.cmu.edu!fs7.ece.cmu.edu!europa.eng.gtefsd.com!howland.reston.ans.net!newsserver.jvnc.net!yale.edu!nigel.msen.com!fmsrl7!glang From: glang@slee01.srl.ford.com (Gordon Lang) Newsgroups: comp.sys.ibm.pc.hardware Subject: Re: What is a Shadow Mask Date: 5 Apr 1993 22:52:41 GMT Organization: Ford Motor Company Research Laboratory Lines: 9 Message-ID: <1pqd7pINN88e@fmsrl7.srl.ford.com> References: <1993Apr3.211830.22377@ucsu.Colorado.EDU> NNTP-Posting-	comp.sys.ibm.pc.hardware
10144	 Path: cantaloupe.srv.cs.cmu.edu!crabapple.srv.cs.cmu.edu!bb3.andrew.cmu.edu!news.sei.cmu.edu!cis.ohio-state.edu!zaphod.mps.ohio-state.edu!howland.reston.ans.net!usenet.ins.cwru.edu!cleveland.Freenet.Edu!ab245 From: ab245@cleveland.Freenet.Edu (Sam Latonia) Newsgroups: comp.sys.ibm.pc.hardware Subject: test don't read! Date: 21 Apr 1993 06:06:43 GMT Organization: Case Western Reserve University, Cleveland, Ohio (USA) Lines: 6 Message-ID: <1r2o9j$iio@usenet.INS.CWRU.Edu> NNTP-Posting-Host: slc4.i	comp.sys.ibm.pc.hardware
10145	 Newsgroups: comp.sys.ibm.pc.hardware Path: cantaloupe.srv.cs.cmu.edu!crabapple.srv.cs.cmu.edu!fs7.ece.cmu.edu!europa.eng.gtefsd.com!howland.reston.ans.net!noc.near.net!uunet!pipex!uknet!mcsun!sunic!kidec.cmb.ki.se!bart.mic.ki.se!richard.soderberg From: Richard Soderberg <richard.soderberg@mic.ki.se> Subject: What disk drives are out there? Message-ID: <C5qMtu.60p@kidec.cmb.ki.se> X-Xxmessage-Id: <A7F8983A43017A15@bart.mic.ki.se> X-Xxdate: Mon, 19 Apr 93 16:56:10 GMT Sender: news@kidec.cmb.ki.se	comp.sys.ibm.pc.hardware
10146	 Newsgroups: comp.sys.ibm.pc.hardware Path: cantaloupe.srv.cs.cmu.edu!crabapple.srv.cs.cmu.edu!fs7.ece.cmu.edu!europa.eng.gtefsd.com!gatech!usenet.ufl.edu!usenet.cis.ufl.edu!caen!zaphod.mps.ohio-state.edu!uwm.edu!cs.utexas.edu!uunet!sangam!shakti!satam From: satam@saathi.ncst.ernet.in (Kirtikumar G. Satam) Subject: PC Scanners Message-ID: <SATAM.93Apr16175350@saathi.ncst.ernet.in> Sender: news@shakti.ncst.ernet.in (News account) Organization: /usr/userc/rts/satam/.organization Date: Fri, 16 Apr 	comp.sys.ibm.pc.hardware
10997	 Newsgroups: comp.graphics Path: cantaloupe.srv.cs.cmu.edu!rochester!cornell!batcomputer!caen!sol.ctr.columbia.edu!news.unomaha.edu!nevada.edu!jimi!physics.unr.edu!dws015!menchett From: menchett@dws015.unr.edu (Peter J Menchetti) Subject: Adobe Type Manager - what good is it?? Message-ID: <1993May17.212227.6568@physics.unr.edu> Sender: usenet@physics.unr.edu (Usenet login account) Organization: University of Nevada, Reno  Department of Computer Science Date: Mon, 17 May 1993 21:22:27 GMT Lines: 	comp.graphics
10998	 Xref: cantaloupe.srv.cs.cmu.edu comp.graphics:38683 comp.graphics.animation:3082 Newsgroups: comp.graphics,comp.graphics.animation Path: cantaloupe.srv.cs.cmu.edu!das-news.harvard.edu!noc.near.net!howland.reston.ans.net!ira.uka.de!news.dfn.de!hpux.rz.uni-jena.de!news.tu-ilmenau.de!PrakInf.TH-Ilmenau.DE!schmidt From: schmidt@PrakInf.TH-Ilmenau.DE (Schmidt) Subject: Re: POV file constructor for Unix/X11 Message-ID: <1993Apr23.082934.2790@news.tu-ilmenau.de> Sender: news@news.tu-ilmenau.de (Newsse	comp.graphics
10999	 Newsgroups: comp.x,comp.graphics Path: cantaloupe.srv.cs.cmu.edu!crabapple.srv.cs.cmu.edu!bb3.andrew.cmu.edu!news.sei.cmu.edu!cis.ohio-state.edu!pacific.mps.ohio-state.edu!zaphod.mps.ohio-state.edu!menudo.uh.edu!uuneo!sugar!jbrandt From: jbrandt@NeoSoft.com (J Brandt) Subject: Beta Testers Wanted for Graphics Libraries Organization: NeoSoft Communications Services -- (713) 684-5900 Date: Tue, 20 Apr 1993 19:18:15 GMT Message-ID: <C5sqyG.M1C@sugar.neosoft.com> Keywords: xeg ceg beta imsl vni x g	comp.graphics
11000	 Newsgroups: comp.graphics Path: cantaloupe.srv.cs.cmu.edu!magnesium.club.cc.cmu.edu!news.sei.cmu.edu!cis.ohio-state.edu!pacific.mps.ohio-state.edu!zaphod.mps.ohio-state.edu!howland.reston.ans.net!gatech!purdue!yuma!longs.LANCE.ColoState.Edu!xz775327 From: xz775327@longs.LANCE.ColoState.Edu (Xia Zhao) Subject: more on radiosity Sender: news@yuma.ACNS.ColoState.EDU (News Account) Message-ID: <Apr20.231549.66319@yuma.ACNS.ColoState.EDU> Date: Tue, 20 Apr 1993 23:15:49 GMT Nntp-Posting-Host: zirkel	comp.graphics
11001	 Path: cantaloupe.srv.cs.cmu.edu!magnesium.club.cc.cmu.edu!news.sei.cmu.edu!cis.ohio-state.edu!zaphod.mps.ohio-state.edu!howland.reston.ans.net!news.ans.net!cmcl2!netnews!spunky!slinky!daruwala From: daruwala@slinky.ims (Raoul-Sam Daruwala) Newsgroups: comp.graphics Subject: VRrend386, where is it kept? Keywords: VRrend386 Message-ID: <919@spunky.NYU.EDU> Date: 26 Apr 93 20:56:45 GMT Sender: notes@spunky.NYU.EDU Reply-To: daruwala@cs.nyu.edu Organization: Sun Microsystems Lines: 8 I'm told that 	comp.graphics
11002	 Xref: cantaloupe.srv.cs.cmu.edu comp.graphics:38745 comp.sys.amiga.graphics:14224 comp.graphics.animation:3096 Newsgroups: comp.graphics,comp.sys.amiga.graphics,comp.graphics.animation Path: cantaloupe.srv.cs.cmu.edu!magnesium.club.cc.cmu.edu!news.sei.cmu.edu!cis.ohio-state.edu!magnus.acs.ohio-state.edu!zaphod.mps.ohio-state.edu!cs.utexas.edu!utnut!torn!spartan.ac.BrockU.CA!tmc From: tmc@spartan.ac.BrockU.CA (Tim Ciceran) Subject: Re: Newsgroup Split Message-ID: <1993Apr25.182203.27829@spartan.	comp.graphics
11003	 Newsgroups: comp.graphics Path: cantaloupe.srv.cs.cmu.edu!magnesium.club.cc.cmu.edu!news.sei.cmu.edu!cis.ohio-state.edu!magnus.acs.ohio-state.edu!usenet.ins.cwru.edu!howland.reston.ans.net!noc.near.net!uunet!demos!ipmce!news-server From:  Valentin E. Vulihman <vulih@ipmce.su> Subject: Attractive drawing on the sphere Message-ID: <Lhym2shO7e@ipmce.su> Lines: 2 Sender: news-server@ipmce.su Reply-To: vulih@ipmce.su Organization: Inst. of Prec. Mech. & Comp. Equip., Moscow, Russia Date: Fri, 23 Apr	comp.graphics
11004	 Path: cantaloupe.srv.cs.cmu.edu!magnesium.club.cc.cmu.edu!pitt.edu!wbdst From: wbdst+@pitt.edu (William B Dwinnell) Newsgroups: comp.graphics Subject: Re: Intel's PCI standard??? Message-ID: <10461@blue.cis.pitt.edu> Date: 30 Apr 93 10:36:44 GMT References: <C69ouJ.8IA@ucdavis.edu> Sender: news+@pitt.edu Organization: University of Pittsburgh Lines: 7 vamilliron:  Yes, Intel's PCI is (another) Local Bus standard, which can be used for graphics, although I believe Local Buses can be used for oth	comp.graphics
11005	" Newsgroups: comp.graphics Path: cantaloupe.srv.cs.cmu.edu!magnesium.club.cc.cmu.edu!news.sei.cmu.edu!cis.ohio-state.edu!pacific.mps.ohio-state.edu!zaphod.mps.ohio-state.edu!sdd.hp.com!news.cs.indiana.edu!kkim@cs.indiana.edu From: ""kwansik kim"" <kkim@cs.indiana.edu> Subject: Where is FAQ ? Message-ID: <1993Apr27.122710.18470@news.cs.indiana.edu> Organization: Indiana University Computer Science, Bloomington Distribution: usa Date: Tue, 27 Apr 1993 12:27:01 -0500 Lines: 4 Where can I find it ? Th"	comp.graphics
11006	 Newsgroups: comp.graphics Path: cantaloupe.srv.cs.cmu.edu!crabapple.srv.cs.cmu.edu!bb3.andrew.cmu.edu!news.sei.cmu.edu!cis.ohio-state.edu!pacific.mps.ohio-state.edu!zaphod.mps.ohio-state.edu!moe.ksu.ksu.edu!hobbes.physics.uiowa.edu!newsrelay.iastate.edu!news.iastate.edu!niko From: niko@iastate.edu (Nikolaus E Schuessler) Subject: Re: I donwloaded a .bin file from a unix machine - now what? Message-ID: <C65pB4.A9o@news.iastate.edu> Sender: news@news.iastate.edu (USENET News System) Organization:	comp.graphics
11007	 Path: cantaloupe.srv.cs.cmu.edu!magnesium.club.cc.cmu.edu!eddie.mit.edu!news.intercon.com!psinntp!internet!sbi!zeuswtc!bpa50!chandra From: chandra@bpa50.sbi.com (Chandra Prathuri @ Salomon Brothers Inc., NY ) Newsgroups: comp.graphics Subject: Graphics Library (GL) for HP and Sun Keywords: GL Message-ID: <1389@zeuswtc.sbi.com> Date: 12 May 93 00:25:25 GMT Sender: news@zeuswtc.sbi.com Lines: 10 Nntp-Posting-Host: bpa50.sbi.com We are looking for GL source code, which was developed by Silicon Gra	comp.graphics
11008	 Path: cantaloupe.srv.cs.cmu.edu!magnesium.club.cc.cmu.edu!news.sei.cmu.edu!fs7.ece.cmu.edu!europa.eng.gtefsd.com!howland.reston.ans.net!zaphod.mps.ohio-state.edu!pacific.mps.ohio-state.edu!linac!mp.cs.niu.edu!news.ecn.bgu.edu!anaxagoras.ils.nwu.edu!schwartz.ils.nwu.edu!user From: schwartz@ils.nwu.edu (diane schwartz) Newsgroups: comp.graphics Subject: re: SIGKids Research Showcase Call Followup-To: comp.graphics Date: 29 Apr 1993 16:33:37 GMT Organization: institute for the learning sciences Li	comp.graphics
